Unnamed: 0,dbeta,gene,feature
cg11255208,0.008696970771939594,ATXN7L3,Body
cg16417909,0.006252371935553479,AURKA,5'UTR
cg09132923,-0.007530508585287795,AURKB,3'UTR
cg06899597,-0.008112762972384299,AURKC,Body
cg09703727,-0.013989232363937423,AUTS2,Body
cg07915206,-0.017625508323519223,AVEN,Body
cg15189567,-0.005754635866153282,AVP,TSS1500
cg08709672,0.01394583606650179,AVPR1B,5'UTR
cg08493338,-0.012270505687367032,AXIN1,Body
cg23475474,0.016638017049796897,AXIN2,Body
cg01974715,-0.01156224379152408,AXL,TSS1500
cg12019109,-0.009943350414634206,AZGP1,TSS1500
cg02612007,0.004716286761812461,AZIN1,TSS200
cg02147126,0.007386474981556842,AZU1,TSS200
cg08459087,0.007127171881115563,B2M,TSS200
cg02782510,0.009548072206670097,B3GALNT1,5'UTR
cg07836225,-0.00878539634741704,B3GALNT2,Body
cg13385568,-0.008787006308498059,B3GAT1,5'UTR
cg11706746,0.0015205907044490259,B3GAT3,TSS1500
cg19493651,-0.01161621765991884,B3GNT2,5'UTR
cg04517722,-0.011380194028440753,B3GNT3,TSS1500
cg00721016,-0.01131728668959422,B3GNT6,TSS1500
cg17155978,-0.014004028487780214,B3GNTL1,Body
cg02713352,-0.016606330467558526,B4GALNT1,Body
cg04380107,-0.013869168819235604,B4GALNT2,Body
cg13834453,0.006355062144500306,B4GALT1,5'UTR
cg20740051,0.004258495514506796,B4GALT3,TSS1500
cg12058372,0.01155484772602942,B4GALT5,3'UTR
cg24884140,-0.009754822116284163,B9D1,Body
cg13823666,-0.0048018252291742326,BAAT,5'UTR
cg21268422,0.028986552564389888,BACE2,Body
cg07083941,-0.00972101785557061,BACH1,5'UTR
cg23244234,-0.01127434083690879,BACH2,5'UTR
cg05315670,0.007634417719584894,BAD,3'UTR
cg25319570,-0.006751689247557845,BAG2,TSS1500
cg08756008,-0.01579979769970998,BAG3,Body
cg11759446,0.0024862418488866907,BAG4,5'UTR
cg27029403,0.006384641660482962,BAG5,TSS1500
cg26950102,0.013832038550931682,BAGE,1stExon
cg14851204,0.021193111699850883,BAIAP2,Body
cg09244174,-0.009703171850651778,BAIAP2L1,Body
cg12453485,0.0030368124419392723,BAK1,1stExon
cg18975376,0.01022010139299427,BAMBI,Body
cg17985854,-0.005944737576918212,BANF1,Body
cg16580912,-0.01304744177384912,BANP,Body
cg05908979,0.004085500577854047,BAP1,Body
cg24715680,0.005749324780600684,BARD1,TSS1500
cg07355688,-0.016512140631942944,BARX2,Body
cg19078576,-0.010588106339071458,BASP1,5'UTR
cg06465315,-0.009710147084236074,BATF2,TSS1500
cg00505979,0.006385701539418144,BATF3,TSS1500
cg15951107,0.0036650731415097263,BAX,Body
cg07467649,0.005887374940392481,BAZ1B,3'UTR
cg25731261,-0.011047739384002846,BBC3,1stExon
cg14019193,0.005785800977960192,BBS1,TSS200
cg00863378,0.0062927465504914485,BBS2,Body
cg03074126,-0.010146686815729168,BCAM,Body
cg14423692,-0.011701978947029653,BCAN,TSS1500
cg08284564,-0.00920262111905527,BCAR1,Body
cg00174654,-0.011749822818413068,BCAS2,3'UTR
cg21144890,-0.016363097675330392,BCAS3,Body
cg26713008,-0.00898247339873011,BCAT1,Body
cg09430060,-0.007881404472584175,BCAT2,Body
cg15102777,0.006010066760163708,BCCIP,TSS1500
cg16102247,-0.010376246193052586,BCHE,1stExon
cg16253997,0.005522774423193305,BCKDHB,TSS200
cg17322118,-0.00934966466848537,BCL10,TSS200
cg02334333,0.010602203693254923,BCL11A,3'UTR
cg23202887,-0.012509342970911498,BCL11B,Body
cg14544831,-0.006042968518395044,BCL2,Body
cg27177709,-0.009509261330163402,BCL2A1,TSS1500
cg00300298,-0.017153164864461754,BCL2L1,Body
cg27563121,0.013730035288754256,BCL2L10,TSS1500
cg13758331,0.005858219999321622,BCL2L11,Body
cg06516800,-0.003584638024435121,BCL2L12,Body
cg24756391,0.005092424923764433,BCL2L13,TSS200
cg25149155,-0.006418527596651066,BCL2L2,TSS1500
cg26470501,-0.020603198125648366,BCL3,Body
cg01181584,-0.010866968961694638,BCL6,3'UTR
cg08786079,-0.009545692901661554,BCL6B,3'UTR
cg23704023,0.006936165517185478,BCL7A,Body
cg13530817,-0.006070810708859542,BCL7B,3'UTR
cg18814252,-0.015113951039113194,BCL9,5'UTR
cg01565343,-0.012412812140267581,BCL9L,Body
cg21889703,-0.007982190321608011,BCLAF1,5'UTR
cg23803339,-0.010090570612691176,BCO2,Body
cg06737981,0.009763077557731035,BCR,1stExon
cg09560096,-0.006777059546690625,BCS1L,Body
cg10126931,-0.010320258406145047,BDH1,TSS1500
cg24988451,-0.0028235468987936416,BDH2,5'UTR
cg13965707,-0.008378365948217606,BDKRB1,TSS1500
cg20108357,-0.017207272033346887,BDNF,Body
cg00795915,0.004837972842746185,BDP1,1stExon
cg15738138,0.009221663433488889,BECN1,TSS200
cg21988813,-0.011991485606548207,BEST1,Body
cg00964710,0.005448396159390184,BFAR,5'UTR
cg06521030,-0.006500802581412675,BFSP1,Body
cg12354382,-0.010988356180508014,BFSP2,1stExon
cg17419597,-0.004130574716376315,BGLAP,TSS1500
cg24418182,-0.0037291451454921623,BHLHA15,TSS200
cg14983606,0.0071962716314462145,BHLHE22,1stExon
cg00377358,-0.015315923807977548,BHLHE23,TSS1500
cg01864791,-0.007464435604540949,BHLHE40,Body
cg10049913,0.004273182868454186,BHLHE41,Body
cg18483750,-0.004749249772841597,BHMT,TSS1500
cg10790672,-0.006802719708389769,BHMT2,3'UTR
cg05566965,0.006377763761638654,BID,5'UTR
cg13698860,0.00866766236144992,BIK,3'UTR
cg10846328,-0.009423706619915704,BIN1,Body
cg11114757,-0.012973770685548955,BIRC2,TSS1500
cg08847737,-0.006773735095845576,BIRC3,Body
cg07366188,0.00551427464367845,BIRC5,3'UTR
cg00956987,0.00454701545483481,BIRC6,Body
cg09310185,-0.018341946424919393,BIRC7,TSS1500
cg17971649,-0.013617125480015767,BLCAP,5'UTR
cg04335815,-0.010841294641127383,BLK,Body
cg11429664,0.007550729431545196,BLM,5'UTR
cg20215212,-0.009816410619959299,BLMH,Body
cg07397033,-0.011784505804737578,BLNK,5'UTR
cg07792446,-0.01128747753077686,BLVRB,Body
cg08131309,-0.009493662565264733,BMF,TSS1500
cg12616941,0.01225433902021705,BMI1,5'UTR
cg00920938,-0.013521938034236562,BMP1,Body
cg18151425,-0.003450398682305403,BMP10,Body
cg10839745,-0.004745679794995509,BMP2,Body
cg01285706,-0.00980047986839905,BMP3,Body
cg24526899,-0.00851723468132077,BMP4,TSS1500
cg06865255,-0.008029559196860969,BMP5,1stExon
cg19798881,-0.006870717817464661,BMP6,Body
cg14839404,0.006805338959522078,BMP7,TSS200
cg15728256,0.007050770894955595,BMP8B,5'UTR
cg11864400,-0.013088236045569497,BMPR1A,5'UTR
cg12083086,-0.010036850125701024,BMPR1B,5'UTR
cg18483459,-0.008587825061984753,BMPR2,Body
cg07842594,0.006626894688752495,BMS1,5'UTR
cg23989963,0.006616334247456043,BNC1,Body
cg13659991,0.01431536923397136,BNC2,Body
cg07143043,0.012399904682210283,BNIP3,Body
cg05648367,0.004636037098735439,BNIP3L,1stExon
cg03072665,-0.012128050487679903,BOK,Body
cg21215409,-0.012217994828377666,BOP1,Body
cg27010927,-0.010115763675213359,BPHL,Body
cg08254089,-0.009330136732482747,BPI,Body
cg16028064,0.003594827700323561,BPTF,TSS1500
cg23643529,0.013959327269921303,BRAF,TSS1500
cg18890020,0.002396640705345777,BRAP,3'UTR
cg24900425,0.012938564180306984,BRCA1,TSS1500
cg23628297,-0.009962688993960292,BRCA2,Body
cg13273562,0.01462211748452914,BRD1,Body
cg08491668,-0.008842854141389118,BRD2,TSS1500
cg01294253,-0.011320053750758698,BRD3,Body
cg07583490,0.010539376012250818,BRD4,Body
cg16435316,-0.013461245242307532,BRD7,Body
cg02637512,-0.008569674552892346,BRD8,Body
cg02072899,-0.009810208068384903,BRD9,Body
cg04326540,0.010315172111179553,BRF1,Body
cg19904653,-0.011207286511254463,BRF2,TSS1500
cg22295211,-0.006796589481811109,BRI3BP,Body
cg13844248,-0.008690180394134375,BRIP1,Body
cg21582163,0.006777625665032197,BRMS1,TSS200
cg12943383,-0.0061088775205012024,BRMS1L,3'UTR
cg24351452,-0.008432371575668906,BRSK1,Body
cg22842143,-0.008070880737316825,BSG,Body
cg14615807,-0.01191145841987214,BSND,TSS1500
cg19350469,-0.00568594778722203,BST1,TSS200
cg16363586,-0.008448328598278907,BST2,1stExon
cg08540851,0.006413500656570393,BTBD10,TSS200
cg03535253,0.010121758237463302,BTBD7,3'UTR
cg21391023,-0.005742598151109618,BTBD8,TSS1500
cg19302283,-0.016720809868504872,BTC,TSS1500
cg23035209,-0.017922933814158187,BTF3,Body
cg20078640,0.005963726509274649,BTG1,1stExon
cg01798157,-0.008240835597583505,BTG2,3'UTR
cg27075724,0.008566487780837144,BTG3,TSS200
cg08827001,-0.007328841332521888,BTG4,TSS1500
cg24157392,-0.006872885190394447,BTLA,Body
cg14345882,-0.015272772439201719,BTN3A2,TSS1500
cg03783907,-0.004025133533694169,BTN3A3,Body
cg26657086,-0.010955299026063927,BTNL2,Body
cg11886002,-0.009962607617110627,BTNL9,3'UTR
cg16026813,0.011842911858186497,BTRC,Body
cg02066650,0.005379276160893373,BUB1,Body
cg24584161,-0.006501872647044051,BUB1B,TSS1500
cg17522735,-0.011260481549477445,BUB3,Body
cg01916058,0.007633011086297789,BUD31,Body
cg14869949,-0.012297878515801842,BVES,3'UTR
cg21660861,-0.008068550051506645,BZW2,Body
cg02691934,-0.010892983343946644,C10orf90,Body
cg06617449,-0.006018023044483851,C11orf58,Body
cg27475923,0.009378190632727594,C11orf95,Body
cg23171628,-0.004845723290602465,C12orf75,TSS1500
cg18384926,0.009903889857149075,C15orf48,TSS200
cg05399613,-0.008603385233277312,C16orf74,3'UTR
cg17306401,-0.013800982456427472,C16orf82,TSS200
cg24428002,0.003342764326419744,C17orf49,Body
cg20197989,0.0068342915165700655,C17orf97,TSS200
cg18873439,-0.006761336511071946,C18orf54,TSS200
cg03532040,0.012035182302592054,C19orf48,Body
cg17994788,-0.005336548474820175,C1GALT1,5'UTR
cg10916651,-0.008037479860443116,C1QA,TSS200
cg08537418,0.007857137342535795,C1QBP,1stExon
cg14248106,0.007834741206146219,C1QL1,TSS1500
cg04824401,-0.0043763896017362846,C1QTNF4,5'UTR
cg10224476,-0.014269901615514644,C1QTNF8,3'UTR
cg24212392,-0.00954735328248221,C1S,3'UTR
cg26414000,0.00846553075331654,C1orf52,Body
cg26073933,0.008187171499533475,C1orf61,5'UTR
cg20674480,0.01499583475478971,C1orf87,TSS1500
cg15847272,-0.010184133550452619,C2,3'UTR
cg20003983,0.009789574141834173,C20orf85,TSS1500
cg16126671,-0.005245551690330624,C2CD3,Body
cg22446208,-0.007205987537828399,C2orf74,TSS1500
cg26556328,-0.012234838912394878,C3,Body
cg27423177,-0.016561915530958888,C3AR1,TSS1500
cg08408303,-0.0088564508562936,C3orf35,5'UTR
cg26514552,0.01395951815019004,C4BPA,TSS200
cg21571160,-0.003337521910384454,C4BPB,5'UTR
cg21997857,-0.006631157087045327,C4orf3,TSS1500
cg02552945,-0.006457351368981888,C5,Body
cg02149446,-0.0074219788436701165,C5AR1,TSS1500
cg25518400,-0.0036150137762422474,C6orf141,TSS1500
cg03346692,-0.013813737585232183,C6orf58,Body
cg17694593,-0.013080294922462547,CA1,TSS200
cg04344695,-0.013433001414120226,CA12,Body
cg06906980,0.00731617895319417,CA13,1stExon
cg09722643,-0.008436520602122527,CA2,TSS1500
cg24637974,-0.010564029168123436,CA3,Body
cg21468939,-0.009663139738178252,CA4,TSS1500
cg16727774,-0.005859691519444618,CA5A,Body
cg10352418,-0.015821236599791004,CA7,TSS1500
cg13723731,-0.01547756957943574,CA8,Body
cg20610181,-0.00993930617165015,CA9,1stExon
cg21039723,0.00923039733128039,CAB39,5'UTR
cg18170989,-0.00542962955418373,CAB39L,5'UTR
cg15061008,0.006010722693560803,CABIN1,5'UTR
cg20759047,-0.010316962029735092,CABLES1,Body
cg26176242,-0.012540361793560849,CABLES2,Body
cg02577078,-0.010853420805306152,CABP1,Body
cg05060976,-0.006341459629692085,CABYR,3'UTR
cg25766748,-0.014153008996424306,CACNA1A,Body
cg02606369,-0.01521456228649653,CACNA1B,Body
cg07217499,-0.016855913364093703,CACNA1C,Body
cg17540496,-0.014019593274377797,CACNA1D,3'UTR
cg24611232,-0.007889197099543829,CACNA1E,Body
cg03805253,-0.015621028329229038,CACNA1G,Body
cg13226135,-0.015254141414851007,CACNA1I,Body
cg15152301,-0.016091845384404755,CACNA2D2,Body
cg19003066,-0.016811531574944215,CACNA2D3,Body
cg09432234,0.010589877295954108,CACNB3,TSS1500
cg04085339,-0.00836796436677315,CACYBP,TSS1500
cg18174402,-0.006745872339071815,CAD,Body
cg16922523,-0.016128039569188547,CADM1,Body
cg04416247,-0.015490029462718295,CADM2,Body
cg04101015,0.010739064748198485,CADM3,Body
cg23263641,0.0030312205210327402,CADM4,Body
cg05907686,0.008926803204434178,CAGE1,TSS200
cg26290632,0.007406833047279455,CALB1,1stExon
cg06528228,-0.004144544619877623,CALB2,Body
cg06081951,-0.014537867367402032,CALCA,Body
cg13916255,-0.02168361141043347,CALCR,5'UTR
cg10902514,0.00673622041775544,CALCRL,Body
cg24658867,-0.014824042396566244,CALD1,Body
cg18079499,0.007283754990123118,CALM1,Body
cg03034696,-0.012457851072800114,CALM2,Body
cg16655206,0.005582975960341369,CALM3,TSS1500
cg11828089,-0.008365485877078698,CALN1,TSS1500
cg13466180,0.005527398296176752,CALR,Body
cg08742095,0.005497968932960158,CALU,5'UTR
cg01396022,-0.005061450695253527,CAMK1,TSS1500
cg13224914,0.01801695013572524,CAMK1D,Body
cg11507187,-0.008397918509781855,CAMK2A,Body
cg09999977,-0.013440651091901082,CAMK2B,Body
cg08061330,0.006333664205747817,CAMK2N1,1stExon
cg14113970,-0.00539146139044418,CAMK4,Body
cg12590521,0.01076540913714328,CAMKK2,3'UTR
cg09543635,-0.00510545065272417,CAMP,Body
cg10321026,-0.014412138802297818,CAMTA1,Body
cg14292572,-0.004613521648933638,CAND1,Body
cg12865675,0.007324607833590561,CANX,3'UTR
cg08659293,0.005011103925366026,CAP1,5'UTR
cg24017912,-0.009412230706902563,CAP2,TSS1500
cg26476820,-0.007094228997322271,CAPG,TSS200
cg16697977,-0.007777250580551496,CAPN1,Body
cg00792251,-0.00846281866885152,CAPN2,TSS1500
cg23198793,0.01437776778268968,CAPN3,Body
cg10548968,-0.015271140419705335,CAPN5,Body
cg18304093,-0.008199176039407756,CAPNS1,3'UTR
cg26801843,0.007753103941531724,CAPRIN1,TSS200
cg21566780,0.004856626949517251,CAPRIN2,TSS1500
cg06713671,0.00842433347683114,CAPS,TSS200
cg02661426,0.006182973937778901,CAPZA1,TSS1500
cg16273909,-0.011208895549303328,CAPZA2,Body
cg23111655,0.018147423198743223,CAPZB,Body
cg03338209,-0.00605596558790773,CARD10,Body
cg07222943,-0.009113487473230989,CARD11,Body
cg25050447,-0.015027150891092063,CARD14,Body
cg15503084,-0.0033927860745705386,CARD8,TSS1500
cg13572237,-0.008050111415642063,CARD9,Body
cg02321885,0.008026767396086812,CARM1,3'UTR
cg08743812,-0.010236200651118509,CARTPT,TSS1500
cg02372702,-0.008020593698676198,CASC1,Body
cg14153677,-0.010379804208164914,CASC2,Body
cg16402635,-0.006471749981165999,CASP1,Body
cg01073821,-0.012723693089833708,CASP10,TSS1500
cg23207876,-0.009737767185334372,CASP14,TSS200
cg25992874,0.006506510500381172,CASP2,3'UTR
cg00444120,0.00743763098440454,CASP3,TSS1500
cg05558399,-0.00305571248680603,CASP4,TSS1500
cg22634105,-0.0054114078296494065,CASP5,Body
cg04631804,0.0060023206371650605,CASP6,TSS200
cg25388715,-0.005032058500983506,CASP7,Body
cg26799474,-0.015980279702167446,CASP8,5'UTR
cg14728024,-0.003488218383373079,CASP8AP2,5'UTR
cg19267254,-0.01665383599301438,CASP9,Body
cg06371443,-0.011623556735241661,CASR,5'UTR
cg01741836,0.010453873132162627,CAST,TSS1500
cg01049849,-0.012890974579587431,CASZ1,5'UTR
cg17098995,-0.006623517299814756,CAT,3'UTR
cg06225476,-0.008559341083070193,CAV1,Body
cg05166801,-0.009988945654326111,CAV2,Body
cg16328896,-0.009246357489618717,CAV3,TSS200
cg19357305,0.007918612970745552,CBFA2T2,Body
cg03040848,-0.01630978674772417,CBFA2T3,5'UTR
cg09000178,0.010394866550551558,CBFB,1stExon
cg23965590,-0.014447572177658094,CBL,Body
cg02696971,-0.005384682883514102,CBLB,3'UTR
cg14590325,-0.01132152493135796,CBLL1,Body
cg05297739,-0.006227045678087707,CBR1,Body
cg10627354,0.008704100581334171,CBR3,TSS1500
cg11815682,-0.01352795152152055,CBS,Body
cg02835499,0.008026419327429833,CBX1,TSS200
cg13291466,-0.012542071599867794,CBX2,Body
cg05857643,-0.0077475489827260905,CBX3,Body
cg17124387,-0.006243868898039554,CBX4,Body
cg20687242,-0.009581772002248141,CBX5,TSS200
cg05007163,-0.007789459098020601,CBX6,Body
cg03141856,-0.010774997013109813,CBX7,3'UTR
cg14610189,0.006859741111293775,CBX8,1stExon
cg05845357,0.0017899993861188075,CBY1,5'UTR
cg07871636,0.0030298726965992664,CC2D1A,5'UTR
cg21419528,-0.006346653847131754,CCAR1,5'UTR
cg26685743,-0.009890372503499842,CCBE1,Body
cg12582959,-0.008813227466316588,CCDC106,5'UTR
cg14825372,-0.006983814074113594,CCDC115,3'UTR
cg20656621,0.004094038613169248,CCDC130,TSS200
cg12030788,-0.008671183009696326,CCDC136,Body
cg24782949,-0.0064468233848033645,CCDC141,TSS200
cg09988528,0.012394641368671508,CCDC154,TSS1500
cg13557729,-0.004381912819890131,CCDC158,5'UTR
cg14599023,0.002923300297358964,CCDC34,TSS200
cg15507901,-0.014465356488947258,CCDC54,1stExon
cg05901196,-0.016498979659617795,CCDC6,Body
cg16583884,-0.011352276731858823,CCDC68,TSS200
cg26232899,-0.010462686035426232,CCDC8,3'UTR
cg04132891,-0.008960582517862118,CCDC80,Body
cg01753003,0.008524924723525146,CCDC83,TSS200
cg08219991,-0.016030652385746285,CCDC85C,Body
cg15971836,-0.005191799016073359,CCDC88A,TSS1500
cg26926631,0.015861252564123466,CCDC88C,Body
cg21497082,-0.011567130423740574,CCHCR1,Body
cg25516803,-0.013663540494327955,CCK,TSS1500
cg17104149,-0.01099527918975941,CCKAR,TSS1500
cg19364351,-0.00757991873595933,CCKBR,Body
cg22186223,0.010973749476519358,CCL1,TSS200
cg24870391,-0.011328521864230069,CCL11,TSS200
cg14321245,-0.013065576815104903,CCL14,TSS1500
cg10190509,-0.012566697009404208,CCL16,Body
cg00567043,-0.006246947807201096,CCL17,TSS1500
cg12311002,-0.009342447142178198,CCL18,1stExon
cg08418332,-0.0012597696799105376,CCL19,Body
cg17864156,-0.01302313133184098,CCL2,Body
cg08575688,-0.009926142106710516,CCL20,TSS200
cg07269146,-0.011902569356144407,CCL21,TSS1500
cg08298591,-0.012269823612144782,CCL22,TSS1500
cg22044951,-0.009631653101806407,CCL24,Body
cg21743830,-0.011004530863861332,CCL25,1stExon
cg13777609,-0.00906613294622934,CCL27,TSS1500
cg26639985,-0.004872324454080826,CCL28,Body
cg21335375,-0.011591211215161995,CCL3,5'UTR
cg08656816,-0.007436828577880352,CCL5,TSS200
cg08124722,-0.004643608683163275,CCL7,Body
cg01636591,0.0084267810392173,CCL8,1stExon
cg26970242,-0.005974933735980127,CCM2,Body
cg07345354,-0.008662782743051958,CCNA1,3'UTR
cg07806866,0.006566925291581944,CCNA2,1stExon
cg09999250,0.00517841957489449,CCNB1,TSS200
cg01763821,0.0030253756842511994,CCNB2,Body
cg01960280,-0.014861509123467875,CCNC,Body
cg11398323,-0.01320077646082056,CCND1,TSS1500
cg27317813,0.00894415514420734,CCND2,Body
cg14029001,0.015917194219905718,CCND3,5'UTR
cg22396798,0.005403942525317523,CCNDBP1,TSS200
cg16740744,-0.006853923202158594,CCNE1,TSS1500
cg19335095,0.006798401020296058,CCNE2,TSS200
cg05540047,-0.00720654833210705,CCNG1,5'UTR
cg07822477,0.003685948780628448,CCNG2,TSS1500
cg14452392,0.0047448794733653795,CCNH,1stExon
cg17512133,0.008942077966816201,CCNI,Body
cg08461586,0.008805096113717398,CCNJ,TSS200
cg00976619,-0.010811868615355665,CCNL1,Body
cg17397377,0.008047629267494222,CCNL2,1stExon
cg10584209,-0.0056699264486612605,CCNO,Body
cg07701033,0.0075159830110447514,CCNT1,TSS200
cg15546071,-0.0050161752955780285,CCNT2,Body
cg04781305,-0.013528448592437126,CCNY,TSS1500
cg10335493,-0.006920329764893733,CCR1,5'UTR
cg03107659,0.006196022342581618,CCR10,TSS1500
cg11313065,-0.004011851482117799,CCR2,Body
cg14312439,-0.010908706423633225,CCR3,1stExon
cg04329146,-0.008479684962508754,CCR4,3'UTR
cg00803692,-0.009943996623406878,CCR5,TSS200
cg13615963,-0.0163765961803318,CCR6,5'UTR
cg16047279,-0.01702202979093831,CCR7,Body
cg06494037,-0.01056302290508874,CCR8,5'UTR
cg00786084,0.008772009601080913,CCR9,Body
cg17510320,0.007732847504100641,CCS,TSS200
cg05062047,0.0034468455621950852,CCT2,Body
cg00458927,0.004631202763832737,CCT4,TSS1500
cg01614738,-0.003858736853294148,CCT5,Body
cg21647170,0.005442939474263533,CCT6A,1stExon
cg05481445,0.002724380144578107,CCT8,TSS1500
cg23953831,0.0065075660647025335,CD101,5'UTR
cg26641935,-0.009779394101273422,CD109,Body
cg02343503,0.009602822897218217,CD14,Body
cg22009923,-0.008728942152606483,CD151,TSS1500
cg20975414,-0.00873070323037271,CD160,TSS200
cg07264679,-0.00670776075505172,CD163,TSS1500
cg00615550,0.004802973975761663,CD164,TSS200
cg17863551,-0.007036311178231661,CD177,TSS1500
cg08941080,-0.006860692096770049,CD180,TSS1500
cg05718426,-0.006356143086980519,CD19,Body
cg19355763,-0.003413084605048482,CD1A,TSS1500
cg04574507,-0.004899557622772168,CD1B,Body
cg16993682,-0.0036102380090281944,CD1C,TSS1500
cg10324825,-0.007476768974038227,CD1D,Body
cg16719404,-0.006137718671946699,CD2,TSS1500
cg25086874,-0.005367548751239407,CD200,Body
cg00246486,-0.005236611330639548,CD200R1,3'UTR
cg03976366,-0.005249039329877285,CD207,3'UTR
cg01452452,-0.007116541065693284,CD209,Body
cg03574571,-0.012775295825988513,CD22,5'UTR
cg15663348,-0.008631953426714828,CD226,5'UTR
cg11939496,0.0013817818952402382,CD244,TSS1500
cg22356347,-0.01264397748313943,CD247,Body
cg18935353,0.006158163685864459,CD248,TSS1500
cg03724640,-0.0035891115988703594,CD27,TSS1500
cg19724470,-0.015579195318567213,CD274,5'UTR
cg10586317,-0.015839937947416886,CD276,5'UTR
cg07930752,0.008041440278250366,CD28,TSS1500
cg21005459,-0.01141937870081803,CD2AP,Body
cg23443627,-0.011906325195022755,CD300A,TSS1500
cg23216323,0.007146161254955631,CD320,Body
cg24809544,-0.007292519394903117,CD33,TSS1500
cg03990033,0.006678464292473788,CD34,Body
cg21369886,-0.01162140225551289,CD36,3'UTR
cg16423910,-0.007517561952725874,CD37,3'UTR
cg10169812,-0.007125465783669841,CD38,TSS1500
cg03074244,0.004459926967701183,CD3D,5'UTR
cg24612198,0.003138141718381353,CD3E,5'UTR
cg03254928,-0.010539245233284837,CD3G,TSS1500
cg17929951,0.005328888103977891,CD40,TSS1500
cg14082886,-0.016203745535618253,CD44,Body
cg04290171,0.006626809443404906,CD46,TSS1500
cg17216759,0.00733648968916668,CD47,TSS1500
cg13311440,-0.005680247101700766,CD48,Body
cg26255314,0.00788465780338662,CD5,TSS200
cg08572767,-0.008381998991899713,CD52,TSS200
cg10516886,-0.00845290764399816,CD53,TSS1500
cg23633330,-0.009799932686483942,CD55,Body
cg11379605,-0.015028972197914499,CD58,Body
