ID,dbeta,UCSC_RefGene_Name,UCSC_RefGene_Group
cg03251054,-0.5204397178157254,ATMIN,TSS200
ch.12.206169F,-0.5240123298006626,ATN1,Body
cg04796189,-0.4903663784155946,ATOH1,TSS200
cg18815025,-0.5100615227322178,ATOH8,TSS200
cg18868788,-0.5208687770165277,ATP11B,Body
cg12228659,-0.5044127984847151,ATP12A,5'UTR
cg06851900,-0.5156528501602774,ATP1A1,TSS1500
cg23920441,-0.5150777996195689,ATP1A3,Body
cg25593258,-0.5180836225157252,ATP2A2,1stExon
cg15443822,-0.5086323488686625,ATP2A3,Body
cg14808132,-0.5014242946570011,ATP2B2,1stExon
ch.1.3947147F,-0.5233735391939431,ATP2B4,Body
cg25611880,-0.5176666281575867,ATP2C1,TSS1500
cg27212234,-0.5090215093289766,ATP4A,Body
cg13980446,0.45524684034703694,ATP4B,Body
cg02062348,-0.5186047541431528,ATP6V0A2,TSS200
cg19983815,-0.517334533384126,ATP6V0C,TSS200
cg15301525,-0.5228343191293956,ATP6V0D1,TSS1500
cg08462478,0.4361163248534095,ATP6V0D2,Body
cg04778331,-0.5155248411823952,ATP6V1C1,1stExon
cg19751179,-0.506612663844167,ATP7B,TSS1500
cg15480357,-0.5097110714797988,ATR,TSS1500
cg11948421,-0.516257613397728,ATRN,TSS200
cg23764381,-0.507242257621229,ATRNL1,TSS1500
cg10487127,-0.5148549409186166,ATXN1,5'UTR
cg23818228,-0.5113056539517594,ATXN2,Body
cg25718732,-0.5083937897268377,ATXN7L3,TSS1500
cg21763021,-0.5223347466260794,AURKA,TSS1500
cg04612488,-0.5145236725394545,AURKB,TSS200
cg15128510,0.4339852799349661,AURKC,TSS1500
cg25105066,-0.5082968912427615,AUTS2,Body
cg08722720,-0.5063783759618037,AVEN,TSS1500
cg11491381,-0.5165315866756608,AVP,Body
cg04633513,-0.5035406225138979,AVPR1B,TSS1500
cg25023245,-0.5121629859585433,AXIN1,5'UTR
cg11316592,-0.5121985477643497,AXIN2,5'UTR
cg26521562,-0.49488584733032737,AXL,Body
cg26680675,0.43365492829126495,AZGP1,TSS1500
cg17385753,-0.5165168681541903,AZIN1,5'UTR
cg24123679,-0.3604931573577744,AZU1,TSS1500
cg19721944,-0.5205885175721617,B2M,Body
cg20841906,-0.5127834634323,B3GALNT1,5'UTR
cg03224364,-0.514972401232433,B3GALNT2,Body
cg05445632,-0.5141452541313034,B3GAT1,TSS1500
cg10834721,-0.5128051626091196,B3GAT3,TSS200
cg02602480,-0.5157244630042712,B3GNT2,TSS1500
cg06514344,-0.49186668209226064,B3GNT3,TSS200
cg05476483,-0.4770118865262756,B3GNT6,Body
cg01826354,-0.511460580563938,B3GNTL1,Body
cg22929808,-0.5180620938346411,B4GALNT1,TSS200
cg01147550,-0.5036333575109354,B4GALNT2,TSS1500
cg02354413,-0.506014257823181,B4GALT1,TSS200
cg17752960,-0.5140954924046474,B4GALT3,TSS1500
cg10916625,-0.5087317389344698,B4GALT5,1stExon
cg08284801,-0.511252859318393,B9D1,TSS200
cg05770171,0.40904243841242777,BAAT,TSS1500
cg00734483,-0.5088475072135054,BACE2,1stExon
cg10106363,-0.514099900795875,BACH1,TSS1500
cg14127398,-0.5196873052175041,BACH2,1stExon
cg02228329,-0.5142603453984205,BAD,TSS1500
cg13636373,-0.5168401464192874,BAG2,TSS200
cg15055039,-0.5179380779176241,BAG3,TSS200
cg05370861,-0.5159546479275027,BAG4,5'UTR
cg15569512,-0.5151892386012482,BAG5,TSS1500
cg18652248,0.3731831968908711,BAGE,1stExon
cg05038757,0.2627487287407012,BAGE4,TSS1500
cg17341933,-0.5156934533450145,BAIAP2,TSS1500
cg23043780,-0.4942647245261129,BAIAP2L1,Body
cg12453485,-0.514847148097642,BAK1,1stExon
cg05750029,-0.4966992804269387,BAMBI,TSS1500
cg04264417,-0.5059160978503473,BANF1,1stExon
cg06423975,-0.5153595223463922,BANP,5'UTR
cg10956904,-0.4990846771646055,BAP1,1stExon
cg02172142,-0.5090172165873244,BARD1,TSS1500
cg21697198,-0.504862683935109,BARX2,Body
cg24731635,-0.4889782486783199,BASP1,5'UTR
cg17022914,-0.49016760054890324,BATF2,TSS200
cg21421701,-0.5097165808566638,BATF3,Body
cg05513979,-0.504677835653071,BAX,TSS200
cg14093368,-0.521328396852277,BAZ1B,TSS1500
cg25736645,-0.5137459800975697,BBC3,TSS1500
cg10332972,-0.5132930060708751,BBS1,5'UTR
cg13097319,-0.5135284014897492,BBS2,Body
cg11648062,-0.4825258787162979,BCAM,TSS1500
cg23657274,-0.5074508288536538,BCAN,Body
cg05923587,-0.5109452803681329,BCAR1,Body
cg05694761,0.4482329491857201,BCAR4,Body
cg13130201,-0.5165426522415896,BCAS2,TSS200
cg07834876,-0.5132748204566464,BCAS3,TSS200
cg23930313,-0.5176845203451006,BCAT1,Body
cg18873530,-0.5099169323277173,BCAT2,TSS1500
cg24770856,-0.5161145376397915,BCCIP,TSS200
cg16102247,-0.17825149706515575,BCHE,1stExon
cg15256539,-0.517410410870209,BCKDHB,1stExon
cg12660800,-0.5129650195936059,BCL10,5'UTR
cg26386740,-0.5135389191011754,BCL11A,TSS1500
cg00859112,-0.5194546708150571,BCL11B,Body
cg05858920,-0.5213551042367562,BCL2,5'UTR
cg27177709,0.3945642808713114,BCL2A1,TSS1500
cg03816593,-0.5188271855719047,BCL2L1,TSS1500
cg15190747,0.4617770455801149,BCL2L10,TSS200
cg10239074,-0.5200024709894194,BCL2L11,5'UTR
cg27183495,-0.5105156984447182,BCL2L12,Body
cg03887534,-0.5231345707367087,BCL2L13,TSS1500
cg04542489,-0.4403936117757857,BCL2L2,TSS1500
cg01141252,-0.5162772003495322,BCL3,TSS200
cg03552156,-0.5223717220672076,BCL6,TSS1500
cg07139087,-0.5070937673910652,BCL6B,TSS1500
cg01357263,-0.5168735152325377,BCL7A,TSS1500
cg24575065,-0.518002152386142,BCL7B,TSS200
cg21788473,-0.5132603628931199,BCL9,5'UTR
ch.11.2451667R,-0.5147461890927136,BCL9L,Body
cg10459515,-0.5233699082825476,BCLAF1,TSS200
cg03289681,-0.4974252564679374,BCO2,TSS1500
cg25555137,-0.5157262569799472,BCR,1stExon
cg12747301,-0.49672911968176214,BCS1L,5'UTR
cg24869195,-0.5132873699360345,BDH1,5'UTR
cg05493561,-0.4766652224653999,BDH2,1stExon
cg23864202,0.4452183209445914,BDKRB1,TSS200
cg20340655,-0.5105267203417957,BDNF,TSS1500
cg04067598,-0.5119471447896714,BDP1,TSS200
cg27182413,-0.5128293806626534,BECN1,TSS200
cg07800325,-0.48773110288963667,BEST1,Body
cg00964710,-0.5069036199872183,BFAR,5'UTR
cg07904983,-0.5195510342769429,BFSP1,Body
cg24822402,0.45386674353337303,BFSP2,Body
cg17419597,-0.3691693478589393,BGLAP,TSS1500
cg22884541,0.4516764387430343,BHLHA15,1stExon
cg00465841,-0.5068226125443366,BHLHE22,1stExon
cg26492446,-0.5051100182413307,BHLHE23,TSS200
cg08587820,-0.519559981313436,BHLHE40,TSS200
cg21335266,-0.5172752067264897,BHLHE41,TSS1500
cg11770080,-0.4626701952630891,BHMT,Body
cg17213304,0.4369657060017962,BHMT2,TSS1500
cg17379209,-0.5144442081390798,BID,5'UTR
cg22156735,-0.518597851833446,BIK,5'UTR
cg10353870,-0.509408649018161,BIN1,1stExon
cg19228181,-0.5104423254810869,BIRC2,1stExon
cg16705383,-0.5122804632928182,BIRC3,TSS200
cg21070864,-0.5082483718295716,BIRC5,TSS200
cg19098826,-0.5226019250876225,BIRC6,TSS1500
cg00753658,-0.45954686036904074,BIRC7,TSS200
cg14213844,-0.5214042162529996,BLCAP,TSS1500
cg13533935,-0.4837128097338422,BLK,Body
cg01994513,-0.5116964067861111,BLM,5'UTR
cg07038887,-0.5218234236223463,BLMH,Body
cg16779976,0.4075394066907923,BLNK,1stExon
cg06663644,-0.4798358957760561,BLVRB,Body
cg00511731,-0.5166288056150716,BMF,5'UTR
cg08903089,-0.5105962479873832,BMI1,5'UTR
cg09981907,-0.5103849717530825,BMP1,TSS1500
cg12711530,0.45467332345724065,BMP10,TSS1500
cg13724496,-0.49385568224269394,BMP2,TSS200
cg20276585,-0.5032115605646844,BMP3,1stExon
cg00522049,-0.4862607085307735,BMP4,5'UTR
ch.6.1297321R,-0.49531251749530886,BMP5,Body
cg16271017,-0.5085427424066229,BMP6,TSS1500
cg27565555,-0.4992509842344681,BMP7,Body
cg00758584,-0.5139919219955411,BMP8B,TSS1500
cg08277196,-0.5123982475107998,BMPR1A,TSS1500
cg09156233,-0.49952377655566765,BMPR1B,5'UTR
cg21566550,-0.5249007955153189,BMPR2,TSS1500
cg15462502,-0.5191191092845792,BMS1,5'UTR
cg02318926,-0.4967986862015639,BNC1,Body
cg04389426,-0.5145407148158296,BNC2,TSS1500
cg11197015,-0.514662391094806,BNIP3,TSS1500
cg23883215,-0.5161241692127184,BNIP3L,TSS200
cg11661868,-0.5024730487749978,BOK,5'UTR
cg15984612,-0.5111390323454382,BOP1,Body
cg22799902,-0.5169782232446971,BPHL,Body
cg03733207,-0.5113594972734904,BPI,1stExon
cg16028064,-0.5137147370032124,BPTF,TSS1500
cg23066879,-0.5221765377129369,BRAF,Body
cg22867538,0.45970485826048796,BRAP,Body
cg24806953,-0.5147656220611114,BRCA1,5'UTR
cg08157964,-0.519422322722903,BRCA2,5'UTR
cg27004801,0.45370024223440686,BRD1,Body
cg17674287,-0.52184769672871,BRD2,5'UTR
cg14199150,-0.5075927678770809,BRD3,5'UTR
cg09373983,0.45286711677402164,BRD4,3'UTR
cg03021120,-0.5118267839409949,BRD7,Body
cg11110536,-0.5182557998721858,BRD8,Body
cg21758832,-0.5077324659564342,BRD9,TSS1500
cg04168939,-0.5142771914486893,BRF1,TSS200
cg10567419,-0.512998929007403,BRF2,1stExon
cg03041027,-0.5141806761164309,BRI3BP,Body
cg00869632,-0.5205336509871487,BRIP1,5'UTR
cg20161985,-0.5199994500498533,BRMS1,TSS200
cg10360121,-0.5169306940323967,BRMS1L,Body
cg19642230,-0.48654215353095903,BRSK1,1stExon
cg06894251,-0.5193545690704525,BSG,Body
cg14969361,0.43360404911749983,BSND,TSS1500
cg00731785,-0.502767857222248,BST1,1stExon
cg11558551,-0.511991785860913,BST2,TSS200
cg13187967,-0.5158533692096969,BTBD10,TSS200
cg23244062,-0.5120205561154408,BTBD7,TSS200
cg16725865,-0.512563168032254,BTBD8,1stExon
cg01280202,-0.4954908479543412,BTC,Body
cg17561030,-0.5153930662957983,BTF3,TSS200
cg21381360,-0.5164045377852456,BTG1,Body
cg12586428,-0.5156797600099867,BTG2,TSS1500
cg02652260,-0.5153548995845163,BTG3,TSS200
cg24041078,-0.5074193410211553,BTG4,TSS1500
cg00477226,0.4139987106789058,BTLA,3'UTR
cg15279766,-0.5113323796486288,BTN3A1,1stExon
cg02045355,-0.5149234431639992,BTN3A2,TSS1500
cg09460983,-0.4974972071881021,BTN3A3,TSS200
cg07535133,0.45019687513848283,BTNL2,Body
cg18966047,-0.5107447375619719,BTNL9,Body
cg12198729,-0.5126018354386204,BTRC,TSS200
cg10416105,-0.5139005287110464,BUB1,TSS200
cg27380503,-0.5138991317165738,BUB1B,TSS200
cg03423968,-0.5193823063469231,BUB3,Body
cg16327497,-0.5142580177391415,BUD31,TSS200
cg17398252,-0.5145505198280084,BVES,TSS1500
cg18341924,-0.5209362328756262,BZW2,TSS1500
cg14304336,-0.44281027765087444,C10orf90,Body
cg04024692,-0.5144666837739045,C11orf58,TSS200
cg16120927,-0.5101510935937504,C11orf95,TSS1500
cg08867452,-0.5153745273982119,C12orf75,TSS1500
cg25137030,-0.5041637665944653,C15orf48,TSS200
cg00598730,-0.5114513656951883,C16orf74,5'UTR
cg08119007,0.44556928428818665,C16orf82,TSS1500
cg02723850,-0.5184614261703521,C17orf49,1stExon
cg17481490,-0.5171432738916415,C17orf97,TSS200
cg00381076,-0.515342680622603,C18orf54,TSS1500
cg22014579,0.3744927523233087,C19orf33,Body
cg14093125,-0.5162316147489255,C19orf48,TSS200
cg19603390,-0.514946303123349,C1GALT1,TSS200
cg11505417,-0.5042099528252806,C1QA,3'UTR
cg18962055,-0.517450700979418,C1QBP,Body
cg15891422,-0.5085734056154869,C1QL1,1stExon
cg15914011,-0.5013797380176771,C1QTNF4,5'UTR
cg02076607,0.42933166307569,C1QTNF8,TSS200
cg24268698,0.4509771827390384,C1S,TSS1500
cg20811840,-0.5062882374760582,C1orf52,1stExon
cg06609427,-0.5102812482755739,C1orf61,5'UTR
cg09176275,-0.47119503848866584,C1orf87,TSS200
cg03079771,0.4406555991836882,C2,Body
cg25906442,-0.4894961156258603,C20orf85,TSS200
cg07691133,-0.5158709868963373,C2CD3,TSS200
cg18158151,-0.4937462716818257,C2orf74,5'UTR
cg08860190,0.4571364298977749,C3,Body
cg09238677,-0.5089868741761122,C3AR1,1stExon
cg00000108,0.4605534891859248,C3orf35,Body
cg11153969,0.44818423349746994,C4BPA,TSS1500
cg14740771,0.4317699760149725,C4BPB,5'UTR
cg01314834,-0.5198332934545185,C4orf3,Body
cg02552945,0.43887943076539665,C5,Body
cg10224107,-0.44591897330079416,C5AR1,5'UTR
cg01035198,-0.5089504390191714,C6orf141,1stExon
cg03101522,0.42583564971836396,C6orf58,TSS1500
cg25142416,0.42140052620167845,CA1,5'UTR
cg18846362,-0.5046933658554495,CA12,TSS200
cg17041937,-0.5130521760495304,CA13,1stExon
cg09722643,-0.5119586037179823,CA2,TSS1500
cg09435929,-0.48240206975034033,CA3,TSS200
cg05248618,-0.5008703060314883,CA4,TSS200
cg06745083,-0.5179666167266008,CA5A,Body
cg07095264,-0.5129466105117898,CA7,TSS1500
cg23750142,-0.5091389817015998,CA8,5'UTR
cg06908460,-0.4432048564222968,CA9,Body
cg09319639,-0.520284767367856,CAB39,TSS1500
cg00919994,-0.5134884598549526,CAB39L,TSS200
ch.22.217069R,-0.5210314579019686,CABIN1,Body
cg18519927,-0.5162291487255745,CABLES1,TSS1500
cg10822866,-0.5117692391055763,CABLES2,TSS200
cg14592406,-0.5165778182999186,CABP1,1stExon
cg21903324,-0.5169478778946619,CABYR,TSS200
cg22304399,-0.4838300954088999,CACNA1A,Body
cg13721881,-0.4840536701428716,CACNA1B,Body
cg02794451,-0.5193073563272832,CACNA1C,3'UTR
cg24342051,-0.5020695889772656,CACNA1D,TSS1500
cg18533386,-0.4893261392757984,CACNA1E,TSS1500
cg16766889,-0.5140213554138632,CACNA1G,TSS1500
cg24149898,-0.5100715032020128,CACNA1I,Body
cg00486627,-0.5127742213492783,CACNA2D2,TSS200
ch.3.1209178R,-0.5162157815053687,CACNA2D3,Body
cg13285458,-0.49957156870047076,CACNB3,TSS1500
cg21140714,-0.5172453038270659,CACYBP,TSS1500
cg03645581,-0.4940876917306806,CAD,TSS200
cg22207272,-0.49786014748454693,CADM1,TSS1500
cg12989890,-0.5008244852788308,CADM2,TSS200
cg10544564,-0.5085783558822775,CADM3,Body
cg00789004,-0.5016793799512415,CADM4,Body
cg24520800,-0.5107426235518021,CAGE1,1stExon
cg06281795,-0.4897255923638693,CALB1,TSS200
cg04245373,-0.5109575488582696,CALB2,TSS200
cg07529966,-0.5082584945172346,CALCA,TSS1500
cg05384712,-0.48860658748220703,CALCR,5'UTR
cg22374415,0.4239340451509504,CALCRL,3'UTR
cg02087931,-0.46512105646638446,CALD1,Body
cg22979624,-0.5182199183720935,CALM1,Body
cg06420362,-0.5195677159639301,CALM2,Body
cg06564284,-0.519632991911624,CALM3,TSS200
cg05223720,-0.4980509503015739,CALN1,5'UTR
cg07876903,-0.5173844737186913,CALR,5'UTR
cg04434696,-0.5154113469719626,CALU,TSS200
cg25949513,-0.49247320485975515,CAMK1,TSS200
cg24859228,-0.506418812593872,CAMK1D,1stExon
cg06620397,0.43340026238439416,CAMK2A,Body
cg20561716,-0.5104306832682272,CAMK2B,TSS200
cg19283960,-0.5050080526019379,CAMK2N1,TSS200
cg18610889,-0.510002713545702,CAMK4,1stExon
cg11787907,-0.5098467426229422,CAMKK2,5'UTR
cg09543635,0.41352221190101207,CAMP,Body
cg19820248,-0.5172199125318055,CAMTA1,TSS200
cg26038859,-0.517911822648226,CAND1,TSS1500
cg09173344,-0.5146553515925054,CANX,TSS200
cg15719572,-0.5166933111133905,CAP1,1stExon
cg06682978,-0.48993489496143416,CAP2,5'UTR
cg10664272,0.452888022136767,CAPG,TSS1500
cg07139985,-0.516511515138042,CAPN1,TSS1500
cg18224445,-0.5175212955466265,CAPN2,Body
cg11427177,0.454369529224926,CAPN3,TSS1500
cg08103551,-0.5133117626903053,CAPN5,1stExon
cg25010998,-0.5209822175512386,CAPNS1,5'UTR
cg03445474,-0.5171214519231058,CAPRIN1,TSS1500
cg13217159,-0.5155589899083028,CAPRIN2,TSS1500
cg00876266,0.4611948138249144,CAPS,Body
cg18768400,-0.5166193869269781,CAPZA1,TSS1500
cg26130645,-0.5200129858474088,CAPZA2,TSS200
cg06839611,-0.5150714123047279,CAPZB,TSS1500
cg27409650,-0.5060794181749625,CARD10,TSS200
cg16842053,-0.5056513935250145,CARD11,1stExon
cg08699655,0.44642609551032864,CARD14,TSS1500
cg13775050,-0.5133124603806806,CARD16,TSS200
cg26683005,-0.4848684297029099,CARD8,TSS200
cg24793265,0.4422895788460859,CARD9,TSS1500
cg26504915,-0.5177759046612851,CARM1,TSS1500
cg18250028,-0.4918000664544109,CARTPT,Body
cg01511823,-0.5150049006173691,CASC1,1stExon
cg00341915,-0.512340810203883,CASC2,Body
cg21002651,-0.5109748794912755,CASP1,Body
cg07754492,-0.4785709778886926,CASP10,5'UTR
cg03752087,0.4353438770271793,CASP14,Body
cg14348828,-0.5166294468177456,CASP2,TSS200
cg07234880,-0.5022903780477227,CASP3,1stExon
cg05618647,-0.5115322532423003,CASP4,1stExon
cg14758526,0.4567129904705719,CASP5,Body
cg06464025,-0.5054591358781948,CASP6,TSS200
cg10984252,-0.5170226730818358,CASP7,5'UTR
cg26842802,-0.5205189475527652,CASP8,5'UTR
cg19410967,-0.5078434341526503,CASP8AP2,TSS1500
cg04607100,-0.5090842461733593,CASP9,1stExon
cg10364968,-0.48332406859016175,CASR,Body
cg21139209,-0.5094121253433617,CAST,TSS200
cg08108188,-0.5128071698973999,CASZ1,5'UTR
cg06908474,-0.505203312115587,CAT,1stExon
cg07964538,-0.51743246039971,CAV1,TSS200
cg14159963,-0.5137444610945804,CAV2,1stExon
cg06072564,0.42521472802892785,CAV3,5'UTR
cg16829462,-0.507804574889185,CBFA2T2,TSS200
cg07424342,-0.5048593392647713,CBFA2T3,TSS1500
cg09958559,-0.5141593780184841,CBFB,Body
cg22223602,-0.511056194058478,CBL,1stExon
cg17468841,-0.5218961883451881,CBLB,TSS200
cg03443922,-0.5207943824871795,CBLL1,Body
cg27307781,-0.5021992492611712,CBR1,1stExon
cg07128174,-0.5128947091639212,CBR3,TSS200
cg10457056,-0.5084510287137853,CBS,5'UTR
cg06150642,-0.5146146412003971,CBX1,1stExon
cg27347140,-0.5127114867742638,CBX2,TSS1500
cg03547487,-0.5183758259303353,CBX3,TSS1500
cg24063039,-0.5145483391810747,CBX4,Body
cg15708001,-0.5087932229871363,CBX5,1stExon
cg04215348,-0.5138534791675735,CBX6,TSS1500
cg10339854,-0.5149057630444214,CBX7,TSS200
cg16366607,-0.5190934799994322,CBX8,1stExon
cg11003278,-0.5201957069474556,CBY1,5'UTR
cg06858855,-0.4683050715165211,CC2D1A,5'UTR
cg12823012,-0.5176186612723103,CCAR1,TSS200
cg26965275,-0.5137525290030358,CCBE1,TSS1500
cg04126816,-0.5058679458793189,CCDC106,5'UTR
cg20630567,-0.5167729193050655,CCDC115,5'UTR
cg11633600,-0.516814315008493,CCDC130,TSS200
cg15292101,-0.5145114841494076,CCDC136,TSS1500
cg06049107,0.4516603453543864,CCDC141,Body
cg03997730,0.45693748386189087,CCDC154,Body
cg05855239,0.44677028248204764,CCDC158,Body
cg07601672,-0.5172315116094645,CCDC34,1stExon
cg19466967,0.4162353255962685,CCDC54,TSS1500
cg11017226,-0.5169527954924488,CCDC6,1stExon
cg03613525,-0.5010763711084386,CCDC68,5'UTR
cg06747432,-0.49326361233275134,CCDC8,1stExon
cg23451678,-0.45839619977438617,CCDC80,3'UTR
cg11408812,-0.5098603820779363,CCDC83,TSS200
cg03168184,-0.5171488284425264,CCDC85C,TSS1500
cg00427800,-0.5173812268889922,CCDC88A,TSS1500
cg16438210,-0.5204350408265771,CCDC88C,TSS1500
cg02909694,-0.5151389695380388,CCHCR1,TSS1500
cg06085877,-0.4981859707469146,CCK,Body
cg04353483,0.44740438888750195,CCKAR,TSS1500
cg26686277,-0.5007309591309886,CCKBR,1stExon
cg12627751,0.4420427065594047,CCL1,TSS1500
cg03297192,0.41573647222589505,CCL11,TSS1500
cg07480367,0.4013013435373218,CCL14,TSS1500
cg16983055,0.40389400251800894,CCL16,TSS200
cg07634706,0.44015642048071657,CCL17,TSS200
cg09436737,0.44428563023139395,CCL18,TSS1500
cg23655719,0.4545844317460009,CCL19,TSS1500
cg11640275,-0.4978209767469644,CCL2,TSS200
cg08813545,0.42954925820694806,CCL20,Body
cg07269146,0.3452939437768406,CCL21,TSS1500
cg04453552,0.4478933021416648,CCL22,Body
cg12788666,-0.48101365879439145,CCL24,TSS1500
cg19667731,0.4432418197204358,CCL25,TSS1500
cg09722555,0.41947769830705023,CCL27,Body
cg10864145,-0.5080493890576555,CCL28,Body
cg22518733,-0.4803222930558398,CCL3,TSS200
cg03071134,0.2428854991022933,CCL3L3,TSS1500
cg17191872,0.40890723543918245,CCL4,3'UTR
cg12455187,0.44248150763760824,CCL5,TSS1500
cg08124722,0.4329016874660439,CCL7,Body
cg17256679,0.4255359128782719,CCL8,Body
cg18205668,-0.5182910297008924,CCM2,Body
cg13060997,-0.5032734880948964,CCNA1,5'UTR
cg10002561,-0.5160146447636307,CCNA2,1stExon
cg09999250,-0.5109302984827034,CCNB1,TSS200
cg17236576,-0.5109174364969467,CCNB2,TSS200
cg04520084,-0.5154529626900016,CCNC,Body
cg09801353,-0.5186989191064414,CCND1,Body
cg05987650,-0.5207205354748285,CCND2,TSS1500
cg12151296,-0.5161751478887924,CCND3,5'UTR
cg20581322,-0.5168922371236951,CCNDBP1,TSS200
cg11304457,-0.5125780588700962,CCNE1,TSS1500
cg07897448,-0.5088754658032909,CCNE2,TSS1500
cg10852661,-0.5198264938929326,CCNG1,TSS200
cg05409601,-0.5151278022072928,CCNG2,TSS1500
cg16551049,-0.5115921495355371,CCNH,1stExon
cg21548788,-0.5211412133637026,CCNI,TSS1500
cg05739190,-0.5170420655915352,CCNJ,1stExon
cg12310774,-0.5181608169453085,CCNL1,TSS200
cg13053783,-0.5149825101181496,CCNL2,TSS200
cg22449302,-0.5073734710333057,CCNO,TSS1500
cg15866213,-0.5135192705482331,CCNT1,1stExon
cg17865752,-0.5200328398685204,CCNT2,TSS1500
cg00798850,-0.5044249920899341,CCNY,1stExon
cg12441928,-0.5173398624703246,CCR1,TSS200
cg13052543,-0.5056365618501487,CCR10,TSS1500
cg11313065,0.4403436962938191,CCR2,Body
cg11126313,0.4534703847500329,CCR3,5'UTR
cg23817981,-0.4778474010562639,CCR4,TSS200
cg15239694,0.44027763529514885,CCR5,Body
cg19668990,0.4545359821308102,CCR6,Body
cg17067993,-0.5110325331751571,CCR7,5'UTR
cg23519969,0.4380972888517579,CCR8,5'UTR
cg09033997,0.44444710694063316,CCR9,TSS1500
cg15599147,-0.5064417803985443,CCS,1stExon
cg24635866,-0.5194985982348227,CCT2,TSS200
cg03017863,-0.51618596266072,CCT4,TSS200
cg11151820,-0.5174902089228077,CCT5,TSS200
cg01830765,-0.511790714704161,CCT6A,TSS1500
cg22142012,-0.5229141849596978,CCT8,Body
cg08058560,-0.43795170060257826,CD101,TSS200
cg12307716,-0.5100515536136979,CD109,5'UTR
cg02343503,-0.4777381130723577,CD14,Body
cg02398191,-0.5173834106091857,CD151,TSS200
cg26603524,-0.5042459649531733,CD160,5'UTR
cg05939324,0.4517601019249932,CD163,TSS1500
cg10940099,-0.5200706762793973,CD164,TSS200
cg17863551,-0.31759618567365194,CD177,TSS1500
cg17751569,0.45260988264933666,CD180,TSS1500
cg03660502,-0.46996622294842544,CD19,Body
cg27303699,0.4444125643170348,CD1A,Body
cg02478603,0.4118348080074359,CD1B,TSS200
cg09149672,0.4430812255604645,CD1C,Body
cg19595835,-0.5128773804858819,CD1D,Body
cg10489672,0.3680748515560885,CD2,TSS1500
cg01031032,-0.5114328249936126,CD200,TSS200
cg17638468,-0.47344594070566515,CD200R1,TSS200
cg26946836,0.42819494238855066,CD207,TSS1500
cg01452452,0.4334012982640958,CD209,Body
cg22514682,-0.5009493907717912,CD22,3'UTR
cg25427967,0.3948514239240245,CD226,TSS1500
cg10106388,-0.480404352832177,CD244,1stExon
cg21445541,-0.5093000304289432,CD247,Body
cg16182743,-0.4815046419730672,CD248,TSS1500
cg18849517,-0.43986988630433804,CD27,TSS1500
cg02823866,-0.512399428738064,CD274,TSS200
cg02161084,-0.5065014438351682,CD276,5'UTR
cg04098585,-0.5137605698281259,CD28,5'UTR
cg23378840,-0.5138065861782033,CD2AP,TSS200
cg12118246,-0.40137466573329544,CD300A,TSS200
cg11543665,-0.5175114800087989,CD320,TSS200
cg11581627,-0.45884607934166644,CD33,1stExon
cg21455438,-0.5041867294929049,CD34,5'UTR
cg05345249,0.4533425334002759,CD36,Body
cg15046675,-0.5090991363839444,CD37,1stExon
cg13440003,-0.5178640705691188,CD38,Body
cg25643644,0.29001385573696103,CD3D,Body
cg08956138,-0.5100696687138396,CD3E,5'UTR
cg19193135,0.4397049492972356,CD3G,Body
cg09053081,-0.5049495865543508,CD40,TSS1500
cg17640322,-0.5095702759727351,CD44,5'UTR
cg14283381,-0.5149377497974404,CD46,TSS1500
cg20824576,-0.5155901757273785,CD47,Body
cg20868817,-0.5210563769247232,CD48,Body
cg26255314,-0.43272748527292215,CD5,TSS200
cg08572767,-0.4070578822614014,CD52,TSS200
cg22325572,-0.4979544799066425,CD53,5'UTR
cg25771140,-0.5117047915761013,CD55,TSS1500
cg10180415,-0.5082437205165443,CD58,Body
cg20656116,-0.5161735509665336,CD59,5'UTR
cg01637734,0.4520351797076295,CD5L,Body
cg07380416,-0.5126210692349816,CD6,5'UTR
cg17169123,-0.5122139092367525,CD63,TSS1500
