ID,dbeta,gene,"J,J","J,CZ","J,ER","J,F1","CZ,J","CZ,CZ","CZ,ER","CZ,F1","ER,J","ER,CZ","ER,ER","ER,F1","F1,J","F1,CZ","F1,ER","F1,F1","J,J_rank","J,CZ_rank","J,ER_rank","J,F1_rank","CZ,J_rank","CZ,CZ_rank","CZ,ER_rank","CZ,F1_rank","ER,J_rank","ER,CZ_rank","ER,ER_rank","ER,F1_rank","F1,J_rank","F1,CZ_rank","F1,ER_rank","F1,F1_rank",train_AUC,test_AUC,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,methylation_level,regulation
cg12496211,-0.4059808768651494,CACNA1C,0.73,0.73,0.69,0.73,0.747,0.747,0.714,0.747,0.1972308292331602,0.1972308292331602,0.2193171219946131,0.1972308292331602,0.8635838150289017,0.8635838150289017,0.8449704142011835,0.8635838150289017,188.0,186.0,211.0,183.0,187.0,185.0,205.5,182.0,169.0,171.0,194.0,171.0,183.0,181.0,204.0,178.0,0.8215218898309602,0.8492000000000001,-0.387950186079151,0.330061575333688,-23.2809064542761,3.38742149676934e-94,1.23877322105681e-91,204.066609998474,0.674906185181822,0.286955999102671,-0.387950186079151,12,2193060,F,II,Body,opensea,Body-opensea,,,True,,,,Hypo,Down
cg11388802,-0.3824870251699401,CACNA1E,0.8500000000000001,0.8500000000000001,0.8125,0.8125,0.8543999999999999,0.8543999999999999,0.82125,0.82125,0.1170469991071962,0.1170469991071962,0.1328768226591831,0.1328768226591831,0.9236756756756755,0.9236756756756755,0.9062068965517242,0.9062068965517242,29.5,29.5,52.5,57.5,27.0,27.0,52.0,57.0,28.0,28.0,45.0,41.0,27.0,26.0,51.0,57.0,0.8197088465845463,0.79075,-0.425709497172042,0.526760685034348,-19.6470237980226,8.82968796528782e-72,1.04429335590201e-69,152.623738438274,0.905169126965051,0.47945962979301,-0.425709497172041,1,181577847,R,II,Body,opensea,Body-opensea,,,True,,,,Hypo,Down
cg00058879,0.3729176737147406,CACNA1I,0.53,0.53,0.135,0.135,0.5612,0.5612,0.2505,0.2505,0.3981205847478876,0.3981205847478876,0.7191835648845154,0.7191835648845154,0.7335947712418301,0.7335947712418301,0.4414096916299559,0.4414096916299559,366.0,361.5,388.0,388.0,373.0,369.0,387.0,388.0,375.0,373.0,387.0,388.0,374.0,370.0,387.0,388.0,0.650989175065323,0.726525,0.378238708168179,0.590923793763862,22.892627278186,9.51779312028637e-92,3.13497858835837e-89,198.446102625832,0.25471160872548,0.632950316893659,0.378238708168179,22,40082173,F,II,Body,island,Body-island,chr22:40081519-40082390,,,,,,Hyper,Up
cg06203976,-0.3807592552212469,CADM3,0.71,0.71,0.7275,0.71,0.72,0.72,0.7367999999999999,0.72,0.2531797780234432,0.2531797780234432,0.2359157688667716,0.2531797780234432,0.8421052631578947,0.8421052631578947,0.853024602026049,0.8421052631578947,213.5,212.5,160.0,208.0,226.0,225.0,168.0,221.0,262.0,264.0,222.0,262.0,234.0,234.0,185.0,231.0,0.7965125579907213,0.835475,-0.428831951806883,0.491278236952877,-21.6735536717167,3.91645868733486e-84,8.49731184243073e-82,180.96994946472,0.872462194114552,0.443630242307668,-0.428831951806884,1,159140445,F,II,TSS1500,shore,TSS1500-shore,chr1:159141202-159141718,,,,,,Hypo,Down
cg25839439,0.3650801256220429,CAPZB,0.5525,0.53,0.53,0.53,0.5994,0.5696,0.5696,0.5696,0.3262763399328857,0.3764306044943742,0.3764306044943742,0.3764306044943742,0.7721739130434784,0.7445751633986928,0.7445751633986928,0.7445751633986928,358.0,361.5,335.0,357.0,355.0,365.0,341.0,361.0,345.0,367.0,345.0,363.0,353.0,367.0,343.0,363.0,0.8482109529142002,0.8119500000000002,0.328683890698881,0.797407804413804,28.1149975547755,2.6849637464294e-125,4.74123577339972e-122,275.462801061898,0.505244346014798,0.83392823671368,0.328683890698882,1,19764480,F,II,Body,opensea,Body-opensea,,,,,rs10158489,,Hyper,Up
cg08351336,0.3641713473909909,CARTPT,0.6825000000000001,0.655,0.5775000000000001,0.655,0.6936,0.6795,0.62205,0.6795,0.2803680616618091,0.2646223724479848,0.2990087791353291,0.2646223724479848,0.824487369985141,0.8211480362537764,0.7886529318541996,0.8211480362537764,247.0,275.0,310.0,273.0,260.0,275.0,306.0,273.0,303.0,280.0,298.0,280.0,268.0,275.0,304.0,274.0,0.7239108409321175,0.719,0.365601748700844,0.400466773854719,15.9821219804419,8.53558138529638e-51,3.5499586290741494e-49,104.499833381723,0.0754874416761902,0.441089190377035,0.365601748700845,5,71014820,F,II,TSS200,shore,TSS200-shore,chr5:71014917-71015715,,,,rs17358216,,Hyper,Up
cg16260298,0.3928038024231918,CAV2,0.7450000000000001,0.7450000000000001,0.7450000000000001,0.7450000000000001,0.7605,0.7605,0.7605,0.7605,0.1844586674569671,0.1844586674569671,0.1844586674569671,0.1844586674569671,0.8716332378223495,0.8716332378223495,0.8716332378223495,0.8716332378223495,167.5,163.5,141.5,159.5,163.5,161.5,139.5,159.5,139.5,143.5,129.5,143.5,157.5,156.5,139.5,157.5,0.7476670399402763,0.744325,0.403131655213501,0.439783831703955,14.3661138244911,2.76978311104304e-42,7.34774644292232e-41,85.0013252273007,0.0814445826252875,0.484576237838788,0.403131655213501,7,116140342,F,II,Body,island,Body-island,chr7:116139774-116140352,True,,,,,Hyper,Up
cg03576469,0.4845838120652399,CCDC8,0.6074999999999999,0.6074999999999999,0.6275,0.6074999999999999,0.63675,0.63675,0.65475,0.63675,0.3091217397725368,0.3091217397725368,0.290269271539376,0.3091217397725368,0.7922239502332816,0.7922239502332816,0.8046082949308757,0.7922239502332816,325.0,324.0,271.5,318.0,326.0,325.0,277.0,320.0,332.0,331.0,289.0,327.0,327.0,327.0,279.0,323.0,0.7094598197621714,0.7051250000000001,0.492202121280945,0.604431170718869,23.125647417266,3.2377697300015603e-93,1.13091560780805e-90,201.816296758525,0.166918174024695,0.659120295305641,0.492202121280945,19,46917061,F,II,TSS200,shore,TSS200-shore,chr19:46915311-46915802,True,,,,,Hyper,Up
cg13391820,0.3924847156968201,CCND2,0.5874999999999999,0.4375,0.4375,0.4375,0.6141,0.50685,0.50685,0.50685,0.3419886694029496,0.4215521913120604,0.4215521913120604,0.4215521913120604,0.7736692913385826,0.7051826086956522,0.7051826086956522,0.7051826086956522,342.5,381.0,365.5,376.0,344.0,380.0,363.0,375.0,356.0,378.0,360.0,373.0,351.0,380.0,362.0,375.0,0.7699834693115768,0.788125,0.365875431657749,0.430357841634081,14.5607779998006,2.79126015964046e-43,7.78424233289861e-42,87.2836846428956,0.105135235716081,0.471010667373831,0.36587543165775,12,4384404,F,II,Body,island,Body-island,chr12:4383193-4384405,,,,,,Hyper,Up
cg04574507,-0.3611494663847241,CD1B,0.815,0.815,0.8250000000000002,0.815,0.8234,0.8234,0.8326,0.8234,0.1320037878244408,0.1320037878244408,0.1241974234837421,0.1320037878244408,0.90732782369146,0.90732782369146,0.9124383561643836,0.90732782369146,58.5,57.5,42.0,54.5,56.5,55.5,42.0,53.5,38.5,39.5,38.0,39.5,56.5,55.5,42.0,53.5,0.7990454860555644,0.8830250000000001,-0.402452372699892,0.495021501516002,-17.9450430802172,8.79982364453755e-62,6.375033492821362e-60,129.688573295585,0.852756943915906,0.450304571216015,-0.402452372699892,1,158301038,F,II,Body,opensea,Body-opensea,,,,,rs3181084,,Hypo,Down
cg09149672,-0.3640941617352718,CD1C,0.7475,0.7149999999999999,0.7149999999999999,0.7149999999999999,0.75905,0.7348,0.7348,0.7348,0.2016339505142921,0.2040220576310316,0.2040220576310316,0.2040220576310316,0.8687267525035766,0.8569096209912537,0.8569096209912537,0.8569096209912537,161.5,204.5,174.5,200.5,167.0,199.5,173.5,194.5,175.0,178.5,159.5,176.5,166.0,198.5,170.5,194.5,0.7865141577347626,0.7495499999999998,-0.41404449074005,0.553521128749436,-16.9837045800389,2.5466928854758697e-56,1.39424033365417e-54,117.165150694932,0.921560676073924,0.507516185333875,-0.414044490740049,1,158261151,F,II,Body,opensea,Body-opensea,,,,,,,Hypo,Down
cg24432768,-0.3610853526961723,CD1D,0.56,0.56,0.2324999999999999,0.2324999999999999,0.6068,0.6068,0.333,0.333,0.316227766016838,0.316227766016838,0.6229416104258889,0.6229416104258889,0.7779487179487179,0.7779487179487179,0.5403651115618662,0.5403651115618662,354.0,351.0,384.0,386.0,352.0,350.0,385.0,386.0,338.0,338.0,384.0,386.0,347.0,345.0,384.0,386.0,0.276302458273343,0.6866999999999999,-0.385381789332548,0.479102143397785,-18.377465099222,2.76539569615516e-64,2.28209762573472e-62,135.428554536247,0.821663733915605,0.436281944583057,-0.385381789332548,1,158149974,R,II,5'UTR,shore,5'UTR-shore,chr1:158150620-158151503,,True,,,,Hypo,Down
cg05799811,-0.3912538404885733,CD247,0.2175,0.2175,0.2175,0.2175,0.327,0.327,0.327,0.327,0.6271413317586395,0.6271413317586395,0.6271413317586395,0.6271413317586395,0.5371663244353183,0.5371663244353183,0.5371663244353183,0.5371663244353183,387.0,388.0,385.0,387.0,387.0,388.0,386.0,387.0,387.0,388.0,385.0,387.0,387.0,388.0,385.0,387.0,0.7921665866794646,0.759675,-0.438138024081861,0.368840678473371,-21.9427328202305,8.35600919868193e-86,1.97470514038963e-83,184.804720906199,0.75829669987947,0.320158675797608,-0.438138024081862,1,167487396,F,II,Body,opensea,Body-opensea,,,,,,,Hypo,Down
cg26043257,0.3637871231044974,CD38,0.5925,0.5925,0.5925,0.5925,0.63085,0.63085,0.63085,0.63085,0.2989251578572804,0.2989251578572804,0.2989251578572804,0.2989251578572804,0.792276295133438,0.792276295133438,0.792276295133438,0.792276295133438,337.5,336.5,303.5,331.0,332.0,331.0,303.0,326.0,320.0,320.0,297.0,318.0,325.0,325.0,299.0,321.0,0.7893936970084786,0.7812749999999999,0.360502665016949,0.429607231476815,14.5222337717741,4.4034358983484495e-43,1.21681643893049e-41,86.8302552471882,0.109160418128415,0.469663083145365,0.36050266501695,4,15780238,F,II,1stExon,island,1stExon-island,chr4:15779998-15780729,,True,,,rs78580781,Hyper,Up
cg06571407,0.4781037453551982,CD40,0.7675000000000001,0.7675000000000001,0.71,0.7625,0.7752,0.7752,0.731,0.77315,0.1966119274103176,0.1966119274103176,0.2051828452868319,0.1873666192255173,0.8771711456859972,0.8771711456859972,0.8549707602339182,0.8773333333333334,130.0,129.0,183.0,134.0,135.0,135.0,180.5,134.0,165.0,166.0,162.5,153.0,137.0,138.0,176.5,136.0,0.7357756092358557,0.7468000000000001,0.443141121857524,0.576577166330278,18.7210850650319,2.7165061128394e-66,2.46640778642595e-64,140.033780840673,0.182673946901367,0.625815068758892,0.443141121857525,20,44746823,R,II,TSS200,island,TSS200-island,chr20:44746822-44747060,True,,,,,Hyper,Up
cg15323528,0.3568615379492939,CDH23,0.7149999999999999,0.7149999999999999,0.7149999999999999,0.7149999999999999,0.7334999999999999,0.7334999999999999,0.7334999999999999,0.7334999999999999,0.2102974084481309,0.2102974084481309,0.2102974084481309,0.2102974084481309,0.8553935860058309,0.8553935860058309,0.8553935860058309,0.8553935860058309,205.0,204.5,174.5,200.5,203.0,203.0,175.0,198.0,189.0,192.0,176.0,191.0,202.0,202.0,175.0,197.0,0.7588652482269505,0.8053,0.371849959306507,0.413981986704262,13.3264942100931,4.17713095263717e-37,8.332481665957469e-36,73.1472325016884,0.0834486895429224,0.45529864884943,0.371849959306507,10,73156427,R,II,TSS1500,island,TSS1500-island,chr10:73156164-73157954,True,,high-CpG:72826209-72826722,,,Hyper,Up
cg07198552,0.4128553584975153,CDH4,0.7825,0.7825,0.5525,0.5525,0.7896,0.7896,0.58905,0.58905,0.1819512297292876,0.1819512297292876,0.3565897502733358,0.3565897502733358,0.8859467040673211,0.8859467040673211,0.7588405797101448,0.7588405797101448,107.0,105.5,323.5,347.0,112.0,111.0,327.0,349.0,131.0,134.0,336.0,357.0,115.0,114.0,331.0,354.0,0.8933770596704527,0.8781749999999998,0.385676263243913,0.434906685924908,16.0629157340911,3.10610348778521e-51,1.3244710012537698e-49,105.50599050981,0.0920833408192083,0.477759604063121,0.385676263243912,20,59828977,F,II,Body,island,Body-island,chr20:59826977-59828978,,,,,,Hyper,Up
cg00044665,0.3717058945254657,CDH5,0.7675000000000001,0.7675000000000001,0.7675000000000001,0.7675000000000001,0.7778499999999999,0.7778499999999999,0.7778499999999999,0.7778499999999999,0.1826369349282888,0.1826369349282888,0.1826369349282888,0.1826369349282888,0.88016973125884,0.88016973125884,0.88016973125884,0.88016973125884,130.0,129.0,103.5,123.5,127.5,127.5,108.0,125.5,133.5,136.5,123.0,135.5,128.5,128.5,109.0,126.5,0.7985389004425959,0.7094,0.400148155878921,0.598670245359313,19.4295019815756,1.7577139193237798e-70,1.95176860625978e-68,149.643524700118,0.242982995689161,0.643131151568082,0.40014815587892,16,66400411,F,II,TSS200,opensea,TSS200-opensea,,,,,,,Hyper,Up
cg25630910,0.355796472325401,CDK2AP1,0.6400000000000001,0.6375000000000002,0.33,0.6375000000000002,0.6624,0.6637500000000001,0.415,0.6637500000000001,0.2912043955712207,0.2809025631780528,0.5281098370604358,0.2809025631780528,0.8078048780487804,0.8106870229007633,0.6240601503759398,0.8106870229007633,293.0,295.5,380.0,290.5,302.0,302.0,377.0,299.0,313.0,304.0,377.0,303.0,308.0,306.0,377.0,304.0,0.805524449421426,0.8238,0.343521191062155,0.561374532522717,16.4268324168948,3.16180457136204e-53,1.48028106667807e-51,110.072396659088,0.25602236268969,0.599543553751845,0.343521191062155,12,123753186,R,II,Body,shore,Body-shore,chr12:123754049-123754373,,True,,,,Hyper,Up
cg07469637,0.3923454398269588,CDK6,0.77,0.77,0.6200000000000001,0.76,0.7776000000000001,0.7776000000000001,0.6512,0.7728,0.1941648783894759,0.1941648783894759,0.2863564212655271,0.1788854381999832,0.8786440677966102,0.8786440677966102,0.8039506172839506,0.8781818181818182,124.0,123.0,282.5,136.5,129.5,129.5,281.5,136.0,160.5,162.5,285.5,127.0,133.5,134.5,280.5,134.0,0.8066975950514583,0.8361,0.393410084779333,0.579426644848375,14.0995032659852,6.222211991913898e-41,1.53730714120467e-39,81.9067734320413,0.229728791711191,0.623138876490523,0.393410084779332,7,92466386,F,II,TSS1500,island,TSS1500-island,chr7:92462201-92466387,,,high-CpG:92303787-92304341,,,Hyper,Up
cg02792792,0.3710075240326815,CDO1,0.9275,0.9275,0.855,0.9275,0.9288,0.9288,0.858,0.9288,0.0515388203202207,0.0515388203202207,0.1225765067213126,0.0515388203202207,0.9637354085603111,0.9637354085603111,0.925067385444744,0.9637354085603111,2.0,2.0,23.0,2.0,2.0,2.0,24.0,2.0,1.0,1.0,37.0,1.0,2.0,2.0,25.0,2.0,0.8616488028582091,0.8860250000000002,0.405406826127118,0.452283276240454,16.9253698104826,5.40223053915049e-56,2.90912745861132e-54,116.416376712117,0.0919216530163481,0.497328479143467,0.405406826127119,5,115152420,R,II,TSS200,island,TSS200-island,chr5:115151348-115152713,,,,,,Hyper,Up
cg00735923,0.4530631125081084,CFTR,0.6400000000000001,0.6400000000000001,0.3349999999999999,0.3349999999999999,0.666,0.666,0.4025,0.4025,0.2785677655436824,0.2785677655436824,0.5542788107081129,0.5542788107081129,0.8121951219512195,0.8121951219512195,0.602996254681648,0.602996254681648,293.0,291.0,378.0,383.0,297.0,297.0,380.0,383.0,298.0,298.0,380.0,383.0,298.0,298.0,380.0,383.0,0.8188556497627046,0.8007000000000001,0.441037129386038,0.606273295581368,19.7040363890676,4.02280834323802e-72,4.857206795514e-70,153.407047037436,0.214240291682668,0.655277421068706,0.441037129386038,7,117119963,R,II,TSS200,opensea,TSS200-opensea,,,,low-CpG:116906174-116907321,,,Hyper,Up
cg22348992,-0.3936593199423893,CHRNA4,0.6775,0.6775,0.5975000000000001,0.6775,0.70305,0.70305,0.6345500000000001,0.70305,0.2300135865552293,0.2300135865552293,0.2964898817835104,0.2300135865552293,0.8382116244411326,0.8382116244411326,0.7944287949921752,0.8382116244411326,253.0,252.0,299.0,248.0,246.0,246.0,296.0,243.0,228.0,227.0,295.0,224.0,241.0,241.0,295.0,238.0,0.7679304644590198,0.831725,-0.390221459695604,0.479777989564548,-13.2785418803772,7.13907514996364e-37,1.4049881125455802e-35,72.6146161096669,0.826641509293974,0.436420049598369,-0.390221459695605,20,61979563,F,I,Body,island,Body-island,chr20:61979255-61979573,,,,,,Hypo,Down
cg17373442,0.3962552179617661,CHST2,0.8075000000000001,0.8075000000000001,0.5425,0.5425,0.8136,0.8136,0.57195,0.57195,0.1576586502542756,0.1576586502542756,0.3878224464880804,0.3878224464880804,0.9002489626556016,0.9002489626556016,0.7415883306320907,0.7415883306320907,66.5,66.5,327.5,349.5,70.0,69.0,339.5,359.0,87.0,89.0,347.5,366.0,72.0,71.0,345.5,364.0,0.7186316855969711,0.831325,0.389932153690072,0.424280228960769,14.6471309474947,1.00246749876904e-43,2.8607224359044e-42,88.3022188737718,0.0776738701251494,0.467606023815221,0.389932153690072,3,142839991,F,I,Body,island,Body-island,chr3:142837885-142840838,True,,,,,Hyper,Up
cg24973993,0.3965482271135213,CIT,0.8275000000000001,0.8275000000000001,0.835,0.8275000000000001,0.8328,0.8328,0.8418000000000001,0.8328,0.138406105356664,0.138406105356664,0.1167261752992874,0.138406105356664,0.91140902872777,0.91140902872777,0.9174931880108992,0.91140902872777,52.5,51.5,38.0,49.5,51.5,51.5,37.0,49.5,52.5,52.5,30.0,51.5,51.5,51.5,37.0,49.5,0.8667679837892603,0.8759,0.424615759369926,0.637476353524594,20.3387749170376,5.9976327405922e-76,8.68502305548557e-74,162.186833862719,0.260040122973547,0.684655882343474,0.424615759369927,12,120242513,R,II,Body,shore,Body-shore,chr12:120241921-120242233,True,,,,,Hyper,Up
cg25032595,0.4595467131989265,CLDN10,0.8275000000000001,0.8275000000000001,0.8624999999999998,0.8275000000000001,0.8328,0.8328,0.86715,0.8328,0.138406105356664,0.138406105356664,0.0980114789195633,0.138406105356664,0.91140902872777,0.91140902872777,0.9311677852348994,0.91140902872777,52.5,51.5,18.5,49.5,51.5,51.5,18.0,49.5,52.5,52.5,12.0,51.5,51.5,51.5,18.0,49.5,0.9553938036580814,0.9103,0.405397379872482,0.587329482689522,21.0335623591592,3.46168565892472e-80,6.21934304797005e-78,171.913328669771,0.226976256136205,0.632373636008687,0.405397379872482,13,96204978,R,I,5'UTR,island,5'UTR-island,chr13:96204691-96205496,True,,high-CpG:95002899-95002984,,,Hyper,Up
cg20486569,0.3694543221855805,CLDN5,0.7675000000000001,0.7675000000000001,0.7675000000000001,0.7675000000000001,0.78075,0.78075,0.78075,0.78075,0.1660007530103402,0.1660007530103402,0.1660007530103402,0.1660007530103402,0.8834512022630835,0.8834512022630835,0.8834512022630835,0.8834512022630835,130.0,129.0,103.5,123.5,122.0,122.0,102.0,119.0,105.0,107.0,94.0,105.0,121.0,121.0,101.0,118.0,0.8425585239694982,0.8305749999999998,0.350068514899161,0.462085488601895,13.8786235250349,7.971802599501319e-40,1.85325096782446e-38,79.3710538707736,0.150913475358196,0.500981990257357,0.350068514899161,22,19512228,F,II,1stExon,island,1stExon-island,chr22:19510871-19512254,,,,,,Hyper,Up
cg02732252,0.37919056514095,CLDN6,0.685,0.685,0.4750000000000001,0.685,0.7065,0.7065,0.5191,0.7065,0.2371181140275874,0.2371181140275874,0.4329260906898544,0.2371181140275874,0.8385756676557864,0.8385756676557864,0.703864406779661,0.8385756676557864,243.5,242.5,355.0,239.5,238.0,238.0,356.0,235.0,236.0,237.0,363.0,234.0,239.0,239.0,363.0,236.0,0.6712259371833839,0.7223750000000001,0.37053661487781,0.588488093960601,20.0104524464175,5.7945643195751514e-74,7.63975149141137e-72,157.632152957042,0.259122214069214,0.629658828947024,0.37053661487781,16,3068014,F,I,5'UTR,island,5'UTR-island,chr16:3067521-3068358,True,,,,,Hyper,Up
cg05057720,0.5111926995072759,CLEC14A,0.75,0.75,0.7525,0.7525,0.7614,0.7614,0.7659,0.7659,0.1992485884517127,0.1992485884517127,0.1856239478084656,0.1856239478084656,0.8701714285714285,0.8701714285714285,0.8740656205420828,0.8740656205420828,155.0,151.5,127.0,144.5,157.5,155.5,128.0,144.5,171.5,173.5,134.0,149.5,161.5,161.5,128.0,146.5,0.8382925398602888,0.8941,0.457793310438363,0.589449410954074,23.9507750924049,1.91559801231399e-98,8.52570759219184e-96,213.816583054295,0.182522023897751,0.640315334336114,0.457793310438363,14,38724675,R,I,1stExon,island,1stExon-island,chr14:38724254-38725537,,True,,,,Hyper,Up
cg08337166,-0.3734639145105974,CMKLR1,0.7949999999999999,0.7949999999999999,0.72,0.7949999999999999,0.795,0.795,0.738,0.795,0.2049999999999999,0.2049999999999999,0.20591260281974,0.2049999999999999,0.8857938718662953,0.8857938718662953,0.858139534883721,0.8857938718662953,87.5,85.5,168.0,82.0,102.0,101.0,165.0,98.0,177.0,180.0,165.0,178.0,117.0,116.0,164.0,110.0,0.7978190156241669,0.89365,-0.326363994198128,0.422908519879896,-23.9018648712312,3.92068331100382e-98,1.71102836445424e-95,213.102558407536,0.71300984805601,0.386645853857882,-0.326363994198127,12,108686134,F,II,Body,opensea,Body-opensea,,,,,,,Hypo,Down
cg19370054,0.4108605016898979,CNGA3,0.75,0.75,0.75,0.75,0.7654,0.7654,0.7654,0.7654,0.1780449381476485,0.1780449381476485,0.1780449381476485,0.1780449381476485,0.8747428571428572,0.8747428571428572,0.8747428571428572,0.8747428571428572,155.0,151.5,131.5,148.5,150.0,148.0,131.0,148.0,125.0,127.0,113.0,125.0,146.0,146.0,124.0,144.0,0.6890897456406975,0.8770000000000001,0.401702797811745,0.45106876984202,17.1806950765414,1.99024017786632e-57,1.15456027279438e-55,119.703395765713,0.09399961623158,0.495702414043325,0.401702797811745,2,98964186,F,II,5'UTR,island,5'UTR-island,chr2:98962873-98964187,,True,,,,Hyper,Up
cg03520644,0.356679775409668,COL11A1,0.6375,0.6375,0.6475,0.6375,0.6666,0.6666,0.6754,0.6666,0.2705665352551938,0.2705665352551938,0.2616414531376861,0.2705665352551938,0.8141679389312977,0.8141679389312977,0.8199089529590289,0.8141679389312977,299.0,298.5,250.5,294.0,295.0,294.5,251.0,294.0,287.0,289.5,252.0,290.0,290.0,290.5,248.0,290.0,0.9095078120834,0.7991999999999999,0.361942841430628,0.558151716665037,21.7406646565567,1.50279449216023e-84,3.33643995100834e-82,181.924661190368,0.236424746504477,0.598367587935107,0.36194284143063,1,103574523,F,I,TSS1500,opensea,TSS1500-opensea,,,True,,,,Hyper,Up
