ID,dbeta,UCSC_RefGene_Name
cg20340655,-0.5105267203417957,BDNF
cg04067598,-0.5119471447896714,BDP1
cg27182413,-0.5128293806626534,BECN1
cg07800325,-0.48773110288963667,BEST1
cg00964710,-0.5069036199872183,BFAR
cg07904983,-0.5195510342769429,BFSP1
cg24822402,0.45386674353337303,BFSP2
cg17419597,-0.3691693478589393,BGLAP
cg22884541,0.4516764387430343,BHLHA15
cg00465841,-0.5068226125443366,BHLHE22
cg26492446,-0.5051100182413307,BHLHE23
cg08587820,-0.519559981313436,BHLHE40
cg21335266,-0.5172752067264897,BHLHE41
cg11770080,-0.4626701952630891,BHMT
cg17213304,0.4369657060017962,BHMT2
cg17379209,-0.5144442081390798,BID
cg22156735,-0.518597851833446,BIK
cg10353870,-0.509408649018161,BIN1
cg19228181,-0.5104423254810869,BIRC2
cg16705383,-0.5122804632928182,BIRC3
cg21070864,-0.5082483718295716,BIRC5
cg19098826,-0.5226019250876225,BIRC6
cg00753658,-0.45954686036904074,BIRC7
cg14213844,-0.5214042162529996,BLCAP
cg13533935,-0.4837128097338422,BLK
cg01994513,-0.5116964067861111,BLM
cg07038887,-0.5218234236223463,BLMH
cg16779976,0.4075394066907923,BLNK
cg06663644,-0.4798358957760561,BLVRB
cg00511731,-0.5166288056150716,BMF
cg08903089,-0.5105962479873832,BMI1
cg09981907,-0.5103849717530825,BMP1
cg12711530,0.45467332345724065,BMP10
cg13724496,-0.49385568224269394,BMP2
cg20276585,-0.5032115605646844,BMP3
cg00522049,-0.4862607085307735,BMP4
ch.6.1297321R,-0.49531251749530886,BMP5
cg16271017,-0.5085427424066229,BMP6
cg27565555,-0.4992509842344681,BMP7
cg00758584,-0.5139919219955411,BMP8B
cg08277196,-0.5123982475107998,BMPR1A
cg09156233,-0.49952377655566765,BMPR1B
cg21566550,-0.5249007955153189,BMPR2
cg15462502,-0.5191191092845792,BMS1
cg02318926,-0.4967986862015639,BNC1
cg04389426,-0.5145407148158296,BNC2
cg11197015,-0.514662391094806,BNIP3
cg23883215,-0.5161241692127184,BNIP3L
cg11661868,-0.5024730487749978,BOK
cg15984612,-0.5111390323454382,BOP1
cg22799902,-0.5169782232446971,BPHL
cg03733207,-0.5113594972734904,BPI
cg16028064,-0.5137147370032124,BPTF
cg23066879,-0.5221765377129369,BRAF
cg22867538,0.45970485826048796,BRAP
cg24806953,-0.5147656220611114,BRCA1
cg08157964,-0.519422322722903,BRCA2
cg27004801,0.45370024223440686,BRD1
cg17674287,-0.52184769672871,BRD2
cg14199150,-0.5075927678770809,BRD3
cg09373983,0.45286711677402164,BRD4
cg03021120,-0.5118267839409949,BRD7
cg11110536,-0.5182557998721858,BRD8
cg21758832,-0.5077324659564342,BRD9
cg04168939,-0.5142771914486893,BRF1
cg10567419,-0.512998929007403,BRF2
cg03041027,-0.5141806761164309,BRI3BP
cg00869632,-0.5205336509871487,BRIP1
cg20161985,-0.5199994500498533,BRMS1
cg10360121,-0.5169306940323967,BRMS1L
cg19642230,-0.48654215353095903,BRSK1
cg06894251,-0.5193545690704525,BSG
cg14969361,0.43360404911749983,BSND
cg00731785,-0.502767857222248,BST1
cg11558551,-0.511991785860913,BST2
cg13187967,-0.5158533692096969,BTBD10
cg23244062,-0.5120205561154408,BTBD7
cg16725865,-0.512563168032254,BTBD8
cg01280202,-0.4954908479543412,BTC
cg17561030,-0.5153930662957983,BTF3
cg21381360,-0.5164045377852456,BTG1
cg12586428,-0.5156797600099867,BTG2
cg02652260,-0.5153548995845163,BTG3
cg24041078,-0.5074193410211553,BTG4
cg00477226,0.4139987106789058,BTLA
cg15279766,-0.5113323796486288,BTN3A1
cg02045355,-0.5149234431639992,BTN3A2
cg09460983,-0.4974972071881021,BTN3A3
cg07535133,0.45019687513848283,BTNL2
cg18966047,-0.5107447375619719,BTNL9
cg12198729,-0.5126018354386204,BTRC
cg10416105,-0.5139005287110464,BUB1
cg27380503,-0.5138991317165738,BUB1B
cg03423968,-0.5193823063469231,BUB3
cg16327497,-0.5142580177391415,BUD31
cg17398252,-0.5145505198280084,BVES
cg18341924,-0.5209362328756262,BZW2
cg14304336,-0.44281027765087444,C10orf90
cg04024692,-0.5144666837739045,C11orf58
cg16120927,-0.5101510935937504,C11orf95
cg08867452,-0.5153745273982119,C12orf75
cg25137030,-0.5041637665944653,C15orf48
cg00598730,-0.5114513656951883,C16orf74
cg08119007,0.44556928428818665,C16orf82
cg02723850,-0.5184614261703521,C17orf49
cg17481490,-0.5171432738916415,C17orf97
cg00381076,-0.515342680622603,C18orf54
cg22014579,0.3744927523233087,C19orf33
cg14093125,-0.5162316147489255,C19orf48
cg19603390,-0.514946303123349,C1GALT1
cg11505417,-0.5042099528252806,C1QA
cg18962055,-0.517450700979418,C1QBP
cg15891422,-0.5085734056154869,C1QL1
cg15914011,-0.5013797380176771,C1QTNF4
cg02076607,0.42933166307569,C1QTNF8
cg24268698,0.4509771827390384,C1S
cg20811840,-0.5062882374760582,C1orf52
cg06609427,-0.5102812482755739,C1orf61
cg09176275,-0.47119503848866584,C1orf87
cg03079771,0.4406555991836882,C2
cg25906442,-0.4894961156258603,C20orf85
cg07691133,-0.5158709868963373,C2CD3
cg18158151,-0.4937462716818257,C2orf74
cg08860190,0.4571364298977749,C3
cg09238677,-0.5089868741761122,C3AR1
cg00000108,0.4605534891859248,C3orf35
cg11153969,0.44818423349746994,C4BPA
cg14740771,0.4317699760149725,C4BPB
cg01314834,-0.5198332934545185,C4orf3
cg02552945,0.43887943076539665,C5
cg10224107,-0.44591897330079416,C5AR1
cg01035198,-0.5089504390191714,C6orf141
cg03101522,0.42583564971836396,C6orf58
cg25142416,0.42140052620167845,CA1
cg18846362,-0.5046933658554495,CA12
cg17041937,-0.5130521760495304,CA13
cg09722643,-0.5119586037179823,CA2
cg09435929,-0.48240206975034033,CA3
cg05248618,-0.5008703060314883,CA4
cg06745083,-0.5179666167266008,CA5A
cg07095264,-0.5129466105117898,CA7
cg23750142,-0.5091389817015998,CA8
cg06908460,-0.4432048564222968,CA9
cg09319639,-0.520284767367856,CAB39
cg00919994,-0.5134884598549526,CAB39L
ch.22.217069R,-0.5210314579019686,CABIN1
cg18519927,-0.5162291487255745,CABLES1
cg10822866,-0.5117692391055763,CABLES2
cg14592406,-0.5165778182999186,CABP1
cg21903324,-0.5169478778946619,CABYR
cg22304399,-0.4838300954088999,CACNA1A
cg13721881,-0.4840536701428716,CACNA1B
cg02794451,-0.5193073563272832,CACNA1C
cg24342051,-0.5020695889772656,CACNA1D
cg18533386,-0.4893261392757984,CACNA1E
cg16766889,-0.5140213554138632,CACNA1G
cg24149898,-0.5100715032020128,CACNA1I
cg00486627,-0.5127742213492783,CACNA2D2
ch.3.1209178R,-0.5162157815053687,CACNA2D3
cg13285458,-0.49957156870047076,CACNB3
cg21140714,-0.5172453038270659,CACYBP
cg03645581,-0.4940876917306806,CAD
cg22207272,-0.49786014748454693,CADM1
cg12989890,-0.5008244852788308,CADM2
cg10544564,-0.5085783558822775,CADM3
cg00789004,-0.5016793799512415,CADM4
cg24520800,-0.5107426235518021,CAGE1
cg06281795,-0.4897255923638693,CALB1
cg04245373,-0.5109575488582696,CALB2
cg07529966,-0.5082584945172346,CALCA
cg05384712,-0.48860658748220703,CALCR
cg22374415,0.4239340451509504,CALCRL
cg02087931,-0.46512105646638446,CALD1
cg22979624,-0.5182199183720935,CALM1
cg06420362,-0.5195677159639301,CALM2
cg06564284,-0.519632991911624,CALM3
cg05223720,-0.4980509503015739,CALN1
cg07876903,-0.5173844737186913,CALR
cg04434696,-0.5154113469719626,CALU
cg25949513,-0.49247320485975515,CAMK1
cg24859228,-0.506418812593872,CAMK1D
cg06620397,0.43340026238439416,CAMK2A
cg20561716,-0.5104306832682272,CAMK2B
cg19283960,-0.5050080526019379,CAMK2N1
cg18610889,-0.510002713545702,CAMK4
cg11787907,-0.5098467426229422,CAMKK2
cg09543635,0.41352221190101207,CAMP
cg19820248,-0.5172199125318055,CAMTA1
cg26038859,-0.517911822648226,CAND1
cg09173344,-0.5146553515925054,CANX
cg15719572,-0.5166933111133905,CAP1
cg06682978,-0.48993489496143416,CAP2
cg10664272,0.452888022136767,CAPG
cg07139985,-0.516511515138042,CAPN1
cg18224445,-0.5175212955466265,CAPN2
cg11427177,0.454369529224926,CAPN3
cg08103551,-0.5133117626903053,CAPN5
cg25010998,-0.5209822175512386,CAPNS1
cg03445474,-0.5171214519231058,CAPRIN1
cg13217159,-0.5155589899083028,CAPRIN2
cg00876266,0.4611948138249144,CAPS
cg18768400,-0.5166193869269781,CAPZA1
cg26130645,-0.5200129858474088,CAPZA2
cg06839611,-0.5150714123047279,CAPZB
cg27409650,-0.5060794181749625,CARD10
cg16842053,-0.5056513935250145,CARD11
cg08699655,0.44642609551032864,CARD14
cg13775050,-0.5133124603806806,CARD16
cg26683005,-0.4848684297029099,CARD8
cg24793265,0.4422895788460859,CARD9
cg26504915,-0.5177759046612851,CARM1
cg18250028,-0.4918000664544109,CARTPT
cg01511823,-0.5150049006173691,CASC1
cg00341915,-0.512340810203883,CASC2
cg21002651,-0.5109748794912755,CASP1
cg07754492,-0.4785709778886926,CASP10
cg03752087,0.4353438770271793,CASP14
cg14348828,-0.5166294468177456,CASP2
cg07234880,-0.5022903780477227,CASP3
cg05618647,-0.5115322532423003,CASP4
cg14758526,0.4567129904705719,CASP5
cg06464025,-0.5054591358781948,CASP6
cg10984252,-0.5170226730818358,CASP7
cg26842802,-0.5205189475527652,CASP8
cg19410967,-0.5078434341526503,CASP8AP2
cg04607100,-0.5090842461733593,CASP9
cg10364968,-0.48332406859016175,CASR
cg21139209,-0.5094121253433617,CAST
cg08108188,-0.5128071698973999,CASZ1
cg06908474,-0.505203312115587,CAT
cg07964538,-0.51743246039971,CAV1
cg14159963,-0.5137444610945804,CAV2
cg06072564,0.42521472802892785,CAV3
cg16829462,-0.507804574889185,CBFA2T2
cg07424342,-0.5048593392647713,CBFA2T3
cg09958559,-0.5141593780184841,CBFB
cg22223602,-0.511056194058478,CBL
cg17468841,-0.5218961883451881,CBLB
cg03443922,-0.5207943824871795,CBLL1
cg27307781,-0.5021992492611712,CBR1
cg07128174,-0.5128947091639212,CBR3
cg10457056,-0.5084510287137853,CBS
cg06150642,-0.5146146412003971,CBX1
cg27347140,-0.5127114867742638,CBX2
cg03547487,-0.5183758259303353,CBX3
cg24063039,-0.5145483391810747,CBX4
cg15708001,-0.5087932229871363,CBX5
cg04215348,-0.5138534791675735,CBX6
cg10339854,-0.5149057630444214,CBX7
cg16366607,-0.5190934799994322,CBX8
cg11003278,-0.5201957069474556,CBY1
cg06858855,-0.4683050715165211,CC2D1A
cg12823012,-0.5176186612723103,CCAR1
cg26965275,-0.5137525290030358,CCBE1
cg04126816,-0.5058679458793189,CCDC106
cg20630567,-0.5167729193050655,CCDC115
cg11633600,-0.516814315008493,CCDC130
cg15292101,-0.5145114841494076,CCDC136
cg06049107,0.4516603453543864,CCDC141
cg03997730,0.45693748386189087,CCDC154
cg05855239,0.44677028248204764,CCDC158
cg07601672,-0.5172315116094645,CCDC34
cg19466967,0.4162353255962685,CCDC54
cg11017226,-0.5169527954924488,CCDC6
cg03613525,-0.5010763711084386,CCDC68
cg06747432,-0.49326361233275134,CCDC8
cg23451678,-0.45839619977438617,CCDC80
cg11408812,-0.5098603820779363,CCDC83
cg03168184,-0.5171488284425264,CCDC85C
cg00427800,-0.5173812268889922,CCDC88A
cg16438210,-0.5204350408265771,CCDC88C
cg02909694,-0.5151389695380388,CCHCR1
cg06085877,-0.4981859707469146,CCK
cg04353483,0.44740438888750195,CCKAR
cg26686277,-0.5007309591309886,CCKBR
cg12627751,0.4420427065594047,CCL1
cg03297192,0.41573647222589505,CCL11
cg07480367,0.4013013435373218,CCL14
cg16983055,0.40389400251800894,CCL16
cg07634706,0.44015642048071657,CCL17
cg09436737,0.44428563023139395,CCL18
cg23655719,0.4545844317460009,CCL19
cg11640275,-0.4978209767469644,CCL2
cg08813545,0.42954925820694806,CCL20
cg07269146,0.3452939437768406,CCL21
cg04453552,0.4478933021416648,CCL22
cg12788666,-0.48101365879439145,CCL24
cg19667731,0.4432418197204358,CCL25
cg09722555,0.41947769830705023,CCL27
cg10864145,-0.5080493890576555,CCL28
cg22518733,-0.4803222930558398,CCL3
cg03071134,0.2428854991022933,CCL3L3
cg17191872,0.40890723543918245,CCL4
cg12455187,0.44248150763760824,CCL5
cg08124722,0.4329016874660439,CCL7
cg17256679,0.4255359128782719,CCL8
cg18205668,-0.5182910297008924,CCM2
cg13060997,-0.5032734880948964,CCNA1
cg10002561,-0.5160146447636307,CCNA2
cg09999250,-0.5109302984827034,CCNB1
cg17236576,-0.5109174364969467,CCNB2
cg04520084,-0.5154529626900016,CCNC
cg09801353,-0.5186989191064414,CCND1
cg05987650,-0.5207205354748285,CCND2
cg12151296,-0.5161751478887924,CCND3
cg20581322,-0.5168922371236951,CCNDBP1
cg11304457,-0.5125780588700962,CCNE1
cg07897448,-0.5088754658032909,CCNE2
cg10852661,-0.5198264938929326,CCNG1
cg05409601,-0.5151278022072928,CCNG2
cg16551049,-0.5115921495355371,CCNH
cg21548788,-0.5211412133637026,CCNI
cg05739190,-0.5170420655915352,CCNJ
cg12310774,-0.5181608169453085,CCNL1
cg13053783,-0.5149825101181496,CCNL2
cg22449302,-0.5073734710333057,CCNO
cg15866213,-0.5135192705482331,CCNT1
cg17865752,-0.5200328398685204,CCNT2
cg00798850,-0.5044249920899341,CCNY
cg12441928,-0.5173398624703246,CCR1
cg13052543,-0.5056365618501487,CCR10
cg11313065,0.4403436962938191,CCR2
cg11126313,0.4534703847500329,CCR3
cg23817981,-0.4778474010562639,CCR4
cg15239694,0.44027763529514885,CCR5
cg19668990,0.4545359821308102,CCR6
cg17067993,-0.5110325331751571,CCR7
cg23519969,0.4380972888517579,CCR8
cg09033997,0.44444710694063316,CCR9
cg15599147,-0.5064417803985443,CCS
cg24635866,-0.5194985982348227,CCT2
cg03017863,-0.51618596266072,CCT4
cg11151820,-0.5174902089228077,CCT5
cg01830765,-0.511790714704161,CCT6A
cg22142012,-0.5229141849596978,CCT8
cg08058560,-0.43795170060257826,CD101
cg12307716,-0.5100515536136979,CD109
cg02343503,-0.4777381130723577,CD14
cg02398191,-0.5173834106091857,CD151
cg26603524,-0.5042459649531733,CD160
cg05939324,0.4517601019249932,CD163
cg10940099,-0.5200706762793973,CD164
cg17863551,-0.31759618567365194,CD177
cg17751569,0.45260988264933666,CD180
cg03660502,-0.46996622294842544,CD19
cg27303699,0.4444125643170348,CD1A
cg02478603,0.4118348080074359,CD1B
cg09149672,0.4430812255604645,CD1C
cg19595835,-0.5128773804858819,CD1D
cg10489672,0.3680748515560885,CD2
cg01031032,-0.5114328249936126,CD200
cg17638468,-0.47344594070566515,CD200R1
cg26946836,0.42819494238855066,CD207
cg01452452,0.4334012982640958,CD209
cg22514682,-0.5009493907717912,CD22
cg25427967,0.3948514239240245,CD226
cg10106388,-0.480404352832177,CD244
cg21445541,-0.5093000304289432,CD247
cg16182743,-0.4815046419730672,CD248
cg18849517,-0.43986988630433804,CD27
cg02823866,-0.512399428738064,CD274
cg02161084,-0.5065014438351682,CD276
cg04098585,-0.5137605698281259,CD28
cg23378840,-0.5138065861782033,CD2AP
cg12118246,-0.40137466573329544,CD300A
cg11543665,-0.5175114800087989,CD320
cg11581627,-0.45884607934166644,CD33
cg21455438,-0.5041867294929049,CD34
cg05345249,0.4533425334002759,CD36
cg15046675,-0.5090991363839444,CD37
cg13440003,-0.5178640705691188,CD38
cg25643644,0.29001385573696103,CD3D
cg08956138,-0.5100696687138396,CD3E
cg19193135,0.4397049492972356,CD3G
cg09053081,-0.5049495865543508,CD40
cg17640322,-0.5095702759727351,CD44
cg14283381,-0.5149377497974404,CD46
cg20824576,-0.5155901757273785,CD47
cg20868817,-0.5210563769247232,CD48
cg26255314,-0.43272748527292215,CD5
cg08572767,-0.4070578822614014,CD52
cg22325572,-0.4979544799066425,CD53
cg25771140,-0.5117047915761013,CD55
cg10180415,-0.5082437205165443,CD58
cg20656116,-0.5161735509665336,CD59
cg01637734,0.4520351797076295,CD5L
cg07380416,-0.5126210692349816,CD6
cg17169123,-0.5122139092367525,CD63
cg05209483,-0.4171399977336744,CD68
cg05590294,-0.4906387138804366,CD69
cg25949886,-0.5095909783122998,CD70
cg19928046,-0.5204971323177935,CD74
cg19251500,0.40331325136899066,CD79A
cg07973967,-0.4647689379754688,CD79B
cg13913728,-0.4759025613610595,CD80
cg09578291,-0.5129647118918375,CD81
cg05157370,-0.5099337893022033,CD82
cg26787894,-0.5039054522334587,CD83
cg13978689,-0.47729201209610195,CD84
cg01878435,-0.4715902059619912,CD86
cg02170525,-0.5128046541836598,CD8A
cg26135863,0.4466210113560393,CD8B
cg02631951,-0.5091903837081072,CD9
cg10578007,-0.5135118814661265,CD93
cg11119596,-0.49857411281547864,CD96
cg20619374,-0.5190685896522621,CDA
cg22879105,-0.5219681570109617,CDC123
cg09417568,-0.5187814885642903,CDC14B
cg01651593,-0.5211195929414341,CDC20
cg25626508,-0.5154994224624073,CDC20B
cg13581941,-0.5213382306151585,CDC23
cg10598595,-0.5123747591086163,CDC25A
cg09592603,-0.516071666150927,CDC25B
cg12519992,-0.5203111754364738,CDC25C
cg05264320,-0.514417231841253,CDC27
cg14423541,-0.5162221874500181,CDC34
cg21459710,-0.5000115620909564,CDC37
cg16268051,-0.5153828809447241,CDC42
cg07226980,-0.5107279967556871,CDC42BPA
cg07167192,-0.5121217302889721,CDC42BPB
cg04585517,-0.5135009716322767,CDC42EP3
cg00229039,-0.5147261698391711,CDC42EP4
cg04226365,-0.5109963557064213,CDC5L
cg07447902,-0.5129467210597909,CDC6
cg27016863,-0.5195561708215285,CDC7
cg12336574,-0.5201749949048613,CDC73
cg15942562,0.3947237084714561,CDCA3
cg26172907,-0.5184425555846278,CDCA5
cg05428978,-0.5109711958842635,CDCA7
cg06847146,-0.5141222151260127,CDCA7L
cg08641750,-0.5159787423812014,CDCA8
cg06160898,-0.4943006181459071,CDCP1
cg16739895,-0.4970875444471095,CDH1
cg02617312,-0.4858094609859111,CDH10
cg16525066,-0.5006037043549686,CDH11
cg26227411,-0.49733767229017867,CDH12
ch.16.1914550R,-0.5170075502938591,CDH13
cg04645818,-0.49093639907671593,CDH15
cg14221831,0.4190474384310456,CDH16
cg16696923,-0.5062546014175593,CDH17
cg16489926,0.43590488657064397,CDH19
cg22679003,-0.5032672968852523,CDH2
cg25123102,-0.5059938428478816,CDH22
ch.10.1529706R,-0.5210639005889155,CDH23
ch.16.1512048R,-0.5211304654179271,CDH3
cg18092028,-0.4945172288889563,CDH4
cg26673975,0.459932101676333,CDH5
cg02496256,-0.5023655104336608,CDH6
cg00468820,-0.499249226487312,CDH7
ch.16.1357280F,-0.5150757626259235,CDH8
cg04271103,-0.5131855301884879,CDK1
cg26862691,-0.5029749276927609,CDK10
cg12437380,0.4123100688394712,CDK11A
cg11198222,-0.518409042558794,CDK11B
cg12424509,-0.5160682486999721,CDK12
cg24007552,-0.5192103275094122,CDK13
cg07521988,0.44672888936714805,CDK14
cg03750111,-0.5063051808021406,CDK18
cg02743522,-0.5123207416798458,CDK19
cg00129774,-0.5090035026358074,CDK2
cg09154615,-0.5153113744725973,CDK2AP1
cg18224153,-0.5083721937646141,CDK2AP2
cg14040633,0.4495922603403414,CDK3
cg09504352,-0.5179296794639404,CDK4
cg08515845,-0.5215623324218788,CDK5
cg22322863,-0.5145062839553816,CDK5R1
cg14910495,-0.5109040074352657,CDK5R2
cg00968012,-0.5161427207648,CDK5RAP3
cg01638735,-0.5177085778193556,CDK6
cg25112044,-0.5196385935480454,CDK7
cg13433272,-0.514573829404922,CDK8
cg09987201,-0.5046520543973331,CDK9
cg12867068,-0.5191062314687056,CDKL1
cg24432073,-0.5114803905003669,CDKL2
cg08179530,-0.5152089589762631,CDKN1A
cg06689961,-0.5205304618968923,CDKN1B
cg26718354,-0.5140015703043067,CDKN1C
cg12840719,-0.4686927634241738,CDKN2A
cg20909370,-0.5105626347857574,CDKN2AIP
cg02400248,-0.49919032796051904,CDKN2B
cg08539090,-0.5183481728336184,CDKN2C
cg27020941,-0.5194195936883585,CDKN2D
cg20454620,-0.5111450908960078,CDKN3
cg08516516,-0.5059132213326417,CDO1
cg23142935,-0.507750922886893,CDR2
cg13670595,-0.5077341080011265,CDR2L
cg03403966,-0.5054134072543165,CDS1
cg14443694,-0.5197973766317504,CDS2
cg24331963,0.4543008690173416,CDSN
cg02115850,-0.5139692565849874,CDT1
cg26531174,0.44472034035218916,CDX1
cg07311313,-0.49528388450264677,CDX2
cg14904363,-0.49439164750408304,CEACAM1
cg23147597,0.4494145347555908,CEACAM19
cg17826043,0.4306659300391617,CEACAM3
cg27518582,-0.4773509035727115,CEACAM4
cg21505334,0.4541982026587029,CEACAM5
cg07658040,0.4426732980899113,CEACAM6
cg07297178,0.43438388679860157,CEACAM7
cg06475327,0.42001111360414417,CEACAM8
cg21574404,-0.5170657599780961,CEBPA
cg17779707,-0.5046426737790055,CEBPB
cg17194240,-0.5144582154616616,CEBPD
cg15691199,-0.4558872553570625,CEBPE
cg09631309,-0.519683487273623,CEBPZ
cg14078687,0.44788553402370196,CEL
cg27114026,0.4320011068385876,CELA1
cg14238120,0.2710834821167922,CELA3A
cg06641279,0.3113754821033366,CELA3B
cg12071084,-0.517896624482336,CELSR2
cg10324902,-0.5082713286958473,CELSR3
cg13874838,-0.519707806513383,CENPA
cg18094824,-0.5178649472840852,CENPE
cg17750334,-0.5187905760410687,CENPF
cg16166802,-0.5173258076606984,CENPH
cg13255538,-0.5152324555720756,CENPJ
cg06020459,-0.5158645081222637,CENPK
cg11823502,-0.5084112992611572,CEP135
cg10700275,-0.5130539621290667,CEP350
cg11808746,-0.5143606577686594,CEP55
cg11028316,-0.5151286484307062,CEP57
cg21149804,-0.5212542446599824,CEP70
cg13910484,-0.5115207362918707,CEP78
cg20934836,-0.5162979540941657,CEP97
cg07926025,0.4420693681248028,CER1
cg24041977,-0.48526868628545755,CERK
cg04521981,0.387810170873577,CES1
cg03647619,0.45091813275162707,CES2
cg11815008,0.4508249179176094,CETN1
cg17954852,0.4521420781720431,CFB
cg09159068,-0.48765806977626247,CFD
cg27005053,-0.515616792332255,CFDP1
cg23557926,-0.47636044858244336,CFH
cg07348723,0.44802744090503266,CFI
cg08425745,-0.5199829508094246,CFL1
cg06869415,-0.5122094723168711,CFL2
cg12944530,-0.520681109152832,CFLAR
cg21461649,-0.46740998320515204,CFTR
cg07981495,0.4386681860107312,CGA
cg20698253,0.39927747848470935,CGB5
cg08326109,-0.5122236819071083,CGB7
cg27040708,0.41057348221356255,CGB8
cg06850312,-0.5129576652636507,CGRRF1
cg23790326,-0.517756632940438,CHAC1
cg10421979,-0.46672600576702494,CHAD
cg24085258,-0.5146705016958111,CHAF1A
cg04634639,-0.4861478811147197,CHAF1B
cg26473651,-0.5083268204512091,CHAT
cg13702678,-0.521957757352227,CHCHD2
cg06851253,-0.5140885986231305,CHCHD4
cg03833628,-0.5127511862160732,CHD1
cg17339450,-0.5177454946204767,CHD1L
cg26741667,-0.51446070221447,CHD2
cg14193561,-0.5179440775296577,CHD3
cg11565429,-0.5086987538174779,CHD4
cg17831269,-0.5080821678118876,CHD5
cg16143176,-0.512109989436971,CHD7
ch.14.43986R,-0.5075102646717514,CHD8
cg02128150,-0.5103735006024065,CHD9
cg05141709,0.45704384997548475,CHDH
cg02121704,-0.5084218170483324,CHEK1
cg13900031,-0.5097837597215572,CHEK2
cg27084026,-0.5190435392558012,CHFR
cg02327501,-0.5137441229977013,CHGA
cg21368865,-0.5022483073217245,CHGB
cg04361579,0.4454890135070385,CHI3L1
cg26888181,0.44580345413955774,CHI3L2
cg18576318,-0.5158738726627469,CHKA
cg01295518,-0.48145598683344776,CHL1
cg15993402,-0.49859186376357306,CHMP1A
cg03435608,-0.5071153919980015,CHMP2B
cg11433319,-0.4804760068226197,CHODL
cg22650867,-0.5151610513761067,CHORDC1
cg08404028,-0.49341605910455455,CHP2
cg00475036,-0.5149335664431267,CHPT1
cg13616912,-0.4732625527294641,CHRDL2
